;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
26550;112744;2;lundi;1;0;5.0;1.0;1.0
26551;112744;2;lundi;2;1;;;
26552;112744;2;lundi;3;0;30.0;1.0;1.0
26553;112744;2;lundi;4;1;;;
26554;112744;2;lundi;5;0;30.0;1.0;2.0
26555;112744;2;lundi;6;1;;;
26592;112754;2;samedi;1;0;10.0;1.0;1.0
26593;112754;2;samedi;2;1;;;
26594;112754;2;samedi;3;0;60.0;3.0;3.0
26595;112754;2;samedi;4;1;;;
26596;112754;2;samedi;5;0;90.0;1.0;2.0
26597;112754;2;samedi;6;0;;;
26634;112755;2;jeudi;1;0;15.0;1.0;1.0
26635;112755;2;jeudi;2;1;;;
26636;112755;2;jeudi;3;0;60.0;1.0;2.0
26637;112755;2;jeudi;4;0;;;
26638;112755;2;jeudi;5;0;30.0;1.0;2.0
26639;112755;2;jeudi;6;0;;;
26676;112756;2;mercredi;1;0;15.0;1.0;2.0
26677;112756;2;mercredi;2;1;;;
26678;112756;2;mercredi;3;0;60.0;1.0;9.0
26679;112756;2;mercredi;4;1;;;
26680;112756;2;mercredi;5;0;60.0;1.0;2.0
26681;112756;2;mercredi;6;1;;;
26718;112760;2;samedi;1;0;30.0;1.0;1.0
26719;112760;2;samedi;2;0;;;
26720;112760;2;samedi;3;0;45.0;1.0;1.0
26721;112760;2;samedi;4;1;;;
26722;112760;2;samedi;5;0;40.0;1.0;1.0
26723;112760;2;samedi;6;0;;;
26760;112761;2;jeudi;1;0;10.0;1.0;1.0
26761;112761;2;jeudi;2;0;;;
26762;112761;2;jeudi;3;0;40.0;1.0;1.0
26763;112761;2;jeudi;4;1;;;
26764;112761;2;jeudi;5;0;30.0;1.0;1.0
26765;112761;2;jeudi;6;1;;;
26802;112762;2;vendredi;1;0;10.0;1.0;1.0
26803;112762;2;vendredi;2;0;;;
26804;112762;2;vendredi;3;0;15.0;6.0;3.0
26805;112762;2;vendredi;4;0;;;
26806;112762;2;vendredi;5;0;30.0;1.0;2.0
26807;112762;2;vendredi;6;0;;;
26844;112764;2;jeudi;1;0;30.0;1.0;1.0
26845;112764;2;jeudi;2;0;;;
26846;112764;2;jeudi;3;0;;1.0;2.0
26847;112764;2;jeudi;4;1;;;
26848;112764;2;jeudi;5;0;30.0;1.0;2.0
26849;112764;2;jeudi;6;1;;;
26886;112765;2;lundi;1;0;10.0;0.0;2.0
26887;112765;2;lundi;2;1;;;
26888;112765;2;lundi;3;0;30.0;1.0;2.0
26889;112765;2;lundi;4;1;;;
26890;112765;2;lundi;5;0;65.0;6.0;3.0
26891;112765;2;lundi;6;1;;;
26928;112767;2;mardi;1;0;15.0;1.0;1.0
26929;112767;2;mardi;2;0;;;
26930;112767;2;mardi;3;0;60.0;1.0;2.0
26931;112767;2;mardi;4;0;;;
26932;112767;2;mardi;5;0;60.0;1.0;2.0
26933;112767;2;mardi;6;1;;;
26970;112768;2;mercredi;1;0;30.0;1.0;1.0
26971;112768;2;mercredi;2;0;;;
26972;112768;2;mercredi;3;0;20.0;1.0;1.0
26973;112768;2;mercredi;4;0;;;
26974;112768;2;mercredi;5;0;30.0;1.0;2.0
26975;112768;2;mercredi;6;0;;;
27012;112773;2;lundi;1;0;5.0;1.0;2.0
27013;112773;2;lundi;2;0;;;
27014;112773;2;lundi;3;0;45.0;1.0;2.0
27015;112773;2;lundi;4;0;;;
27016;112773;2;lundi;5;0;45.0;1.0;2.0
27017;112773;2;lundi;6;0;;;
27054;112776;2;jeudi;1;0;15.0;1.0;2.0
27055;112776;2;jeudi;2;1;;;
27056;112776;2;jeudi;3;0;30.0;1.0;2.0
27057;112776;2;jeudi;4;1;;;
27058;112776;2;jeudi;5;0;30.0;1.0;2.0
27059;112776;2;jeudi;6;1;;;
27096;112777;2;vendredi;1;0;10.0;1.0;1.0
27097;112777;2;vendredi;2;1;;;
27098;112777;2;vendredi;3;0;40.0;1.0;2.0
27099;112777;2;vendredi;4;1;;;
27100;112777;2;vendredi;5;0;40.0;1.0;2.0
27101;112777;2;vendredi;6;1;;;
27138;112778;2;mercredi;1;0;15.0;1.0;1.0
27139;112778;2;mercredi;2;1;;;
27140;112778;2;mercredi;3;0;25.0;1.0;1.0
27141;112778;2;mercredi;4;1;;;
27142;112778;2;mercredi;5;0;25.0;1.0;2.0
27143;112778;2;mercredi;6;1;;;
27180;112782;2;mardi;1;0;30.0;1.0;1.0
27181;112782;2;mardi;2;0;;;
27182;112782;2;mardi;3;0;60.0;1.0;1.0
27183;112782;2;mardi;4;0;;;
27184;112782;2;mardi;5;0;60.0;1.0;1.0
27185;112782;2;mardi;6;0;;;
27222;112786;2;lundi;1;0;20.0;0.0;2.0
27223;112786;2;lundi;2;0;;;
27224;112786;2;lundi;3;0;45.0;0.0;2.0
27225;112786;2;lundi;4;0;;;
27226;112786;2;lundi;5;0;30.0;0.0;2.0
27227;112786;2;lundi;6;0;;;
27264;112787;2;dimanche;1;1;;;
27265;112787;2;dimanche;2;0;;;
27266;112787;2;dimanche;3;0;30.0;1.0;2.0
27267;112787;2;dimanche;4;0;;;
27268;112787;2;dimanche;5;0;30.0;1.0;2.0
27269;112787;2;dimanche;6;1;;;
27306;112799;2;dimanche;1;0;10.0;1.0;1.0
27307;112799;2;dimanche;2;1;;;
27308;112799;2;dimanche;3;0;55.0;1.0;2.0
27309;112799;2;dimanche;4;0;;;
27310;112799;2;dimanche;5;0;45.0;1.0;2.0
27311;112799;2;dimanche;6;0;;;
27348;112815;2;mardi;1;0;15.0;1.0;1.0
27349;112815;2;mardi;2;0;;;
27350;112815;2;mardi;3;0;30.0;5.0;3.0
27351;112815;2;mardi;4;1;;;
27352;112815;2;mardi;5;0;20.0;1.0;1.0
27353;112815;2;mardi;6;1;;;
27390;112820;2;mercredi;1;0;20.0;1.0;2.0
27391;112820;2;mercredi;2;1;;;
27392;112820;2;mercredi;3;0;30.0;1.0;2.0
27393;112820;2;mercredi;4;1;;;
27394;112820;2;mercredi;5;0;25.0;1.0;1.0
27395;112820;2;mercredi;6;1;;;
27432;112827;2;samedi;1;0;30.0;1.0;2.0
27433;112827;2;samedi;2;0;;;
27434;112827;2;samedi;3;0;60.0;1.0;2.0
27435;112827;2;samedi;4;0;;;
27436;112827;2;samedi;5;0;30.0;1.0;2.0
27437;112827;2;samedi;6;1;;;
27474;112828;2;samedi;1;0;25.0;1.0;2.0
27475;112828;2;samedi;2;0;;;
27476;112828;2;samedi;3;0;30.0;1.0;2.0
27477;112828;2;samedi;4;0;;;
27478;112828;2;samedi;5;0;30.0;1.0;2.0
27479;112828;2;samedi;6;1;;;
27516;112830;2;dimanche;1;0;15.0;1.0;2.0
27517;112830;2;dimanche;2;1;;;
27518;112830;2;dimanche;3;0;60.0;1.0;2.0
27519;112830;2;dimanche;4;0;;;
27520;112830;2;dimanche;5;0;45.0;1.0;2.0
27521;112830;2;dimanche;6;0;;;
27558;112832;2;vendredi;1;0;10.0;1.0;1.0
27559;112832;2;vendredi;2;0;;;
27560;112832;2;vendredi;3;0;30.0;6.0;4.0
27561;112832;2;vendredi;4;0;;;
27562;112832;2;vendredi;5;0;60.0;1.0;2.0
27563;112832;2;vendredi;6;1;;;
27600;112837;2;samedi;1;0;15.0;1.0;2.0
27601;112837;2;samedi;2;1;;;
27602;112837;2;samedi;3;0;45.0;1.0;2.0
27603;112837;2;samedi;4;0;;;
27604;112837;2;samedi;5;0;20.0;1.0;2.0
27605;112837;2;samedi;6;0;;;
27642;112839;2;jeudi;1;0;20.0;1.0;2.0
27643;112839;2;jeudi;2;0;;;
27644;112839;2;jeudi;3;0;50.0;1.0;2.0
27645;112839;2;jeudi;4;0;;;
27646;112839;2;jeudi;5;0;45.0;1.0;2.0
27647;112839;2;jeudi;6;1;;;
27684;112850;2;samedi;1;0;45.0;1.0;2.0
27685;112850;2;samedi;2;1;;;
27686;112850;2;samedi;3;0;45.0;1.0;2.0
27687;112850;2;samedi;4;1;;;
27688;112850;2;samedi;5;0;45.0;1.0;2.0
27689;112850;2;samedi;6;1;;;
27726;112859;2;mercredi;1;0;15.0;1.0;1.0
27727;112859;2;mercredi;2;1;;;
27728;112859;2;mercredi;3;0;30.0;1.0;2.0
27729;112859;2;mercredi;4;0;;;
27730;112859;2;mercredi;5;0;30.0;1.0;2.0
27731;112859;2;mercredi;6;0;;;
27768;112872;2;vendredi;1;0;20.0;1.0;2.0
27769;112872;2;vendredi;2;0;;;
27770;112872;2;vendredi;3;0;40.0;1.0;2.0
27771;112872;2;vendredi;4;0;;;
27772;112872;2;vendredi;5;0;40.0;1.0;2.0
27773;112872;2;vendredi;6;0;;;
27810;112880;2;mercredi;1;0;20.0;1.0;1.0
27811;112880;2;mercredi;2;0;;;
27812;112880;2;mercredi;3;0;35.0;1.0;2.0
27813;112880;2;mercredi;4;0;;;
27814;112880;2;mercredi;5;0;35.0;1.0;2.0
27815;112880;2;mercredi;6;0;;;
27852;112881;2;mercredi;1;0;5.0;1.0;1.0
27853;112881;2;mercredi;2;1;;;
27854;112881;2;mercredi;3;0;30.0;2.0;3.0
27855;112881;2;mercredi;4;1;;;
27856;112881;2;mercredi;5;0;45.0;1.0;2.0
27857;112881;2;mercredi;6;1;;;
27894;112883;2;lundi;1;0;10.0;1.0;1.0
27895;112883;2;lundi;2;0;;;
27896;112883;2;lundi;3;0;25.0;6.0;3.0
27897;112883;2;lundi;4;0;;;
27898;112883;2;lundi;5;0;30.0;1.0;1.0
27899;112883;2;lundi;6;1;;;
