;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
26580;112744;7;samedi;1;0;;0.0;9.0
26581;112744;7;samedi;2;1;;;
26582;112744;7;samedi;3;0;;0.0;9.0
26583;112744;7;samedi;4;1;;;
26584;112744;7;samedi;5;0;20.0;1.0;2.0
26585;112744;7;samedi;6;1;;;
26622;112754;7;jeudi;1;0;30.0;1.0;1.0
26623;112754;7;jeudi;2;1;;;
26624;112754;7;jeudi;3;0;30.0;6.0;1.0
26625;112754;7;jeudi;4;0;;;
26626;112754;7;jeudi;5;0;30.0;1.0;1.0
26627;112754;7;jeudi;6;0;;;
26664;112755;7;mardi;1;0;;1.0;1.0
26665;112755;7;mardi;2;0;;;
26666;112755;7;mardi;3;0;30.0;1.0;2.0
26667;112755;7;mardi;4;0;;;
26668;112755;7;mardi;5;0;30.0;1.0;2.0
26669;112755;7;mardi;6;0;;;
26706;112756;7;lundi;1;0;15.0;1.0;1.0
26707;112756;7;lundi;2;1;;;
26708;112756;7;lundi;3;0;60.0;1.0;2.0
26709;112756;7;lundi;4;1;;;
26710;112756;7;lundi;5;0;60.0;1.0;2.0
26711;112756;7;lundi;6;1;;;
26748;112760;7;jeudi;1;0;30.0;1.0;1.0
26749;112760;7;jeudi;2;1;;;
26750;112760;7;jeudi;3;0;45.0;1.0;1.0
26751;112760;7;jeudi;4;1;;;
26752;112760;7;jeudi;5;0;30.0;1.0;1.0
26753;112760;7;jeudi;6;0;;;
26790;112761;7;mardi;1;0;10.0;1.0;1.0
26791;112761;7;mardi;2;1;;;
26792;112761;7;mardi;3;0;40.0;1.0;1.0
26793;112761;7;mardi;4;1;;;
26794;112761;7;mardi;5;0;25.0;1.0;1.0
26795;112761;7;mardi;6;1;;;
26832;112762;7;mercredi;1;0;15.0;1.0;1.0
26833;112762;7;mercredi;2;0;;;
26834;112762;7;mercredi;3;0;20.0;6.0;3.0
26835;112762;7;mercredi;4;0;;;
26836;112762;7;mercredi;5;0;30.0;1.0;2.0
26837;112762;7;mercredi;6;1;;;
26874;112764;7;mardi;1;0;30.0;1.0;1.0
26875;112764;7;mardi;2;0;;;
26876;112764;7;mardi;3;0;30.0;1.0;2.0
26877;112764;7;mardi;4;1;;;
26878;112764;7;mardi;5;0;30.0;1.0;2.0
26879;112764;7;mardi;6;1;;;
26916;112765;7;samedi;1;0;10.0;0.0;2.0
26917;112765;7;samedi;2;1;;;
26918;112765;7;samedi;3;0;45.0;1.0;2.0
26919;112765;7;samedi;4;1;;;
26920;112765;7;samedi;5;0;50.0;1.0;2.0
26921;112765;7;samedi;6;1;;;
26958;112767;7;dimanche;1;0;30.0;1.0;1.0
26959;112767;7;dimanche;2;0;;;
26960;112767;7;dimanche;3;0;90.0;1.0;2.0
26961;112767;7;dimanche;4;0;;;
26962;112767;7;dimanche;5;0;60.0;1.0;2.0
26963;112767;7;dimanche;6;0;;;
27000;112768;7;lundi;1;0;30.0;1.0;1.0
27001;112768;7;lundi;2;0;;;
27002;112768;7;lundi;3;0;20.0;1.0;2.0
27003;112768;7;lundi;4;0;;;
27004;112768;7;lundi;5;0;20.0;1.0;2.0
27005;112768;7;lundi;6;1;;;
27042;112773;7;samedi;1;0;5.0;1.0;2.0
27043;112773;7;samedi;2;1;;;
27044;112773;7;samedi;3;0;45.0;1.0;2.0
27045;112773;7;samedi;4;1;;;
27046;112773;7;samedi;5;0;30.0;1.0;2.0
27047;112773;7;samedi;6;1;;;
27084;112776;7;mardi;1;0;30.0;1.0;2.0
27085;112776;7;mardi;2;1;;;
27086;112776;7;mardi;3;0;30.0;1.0;2.0
27087;112776;7;mardi;4;1;;;
27088;112776;7;mardi;5;0;30.0;1.0;2.0
27089;112776;7;mardi;6;1;;;
27126;112777;7;mercredi;1;0;10.0;1.0;1.0
27127;112777;7;mercredi;2;1;;;
27128;112777;7;mercredi;3;0;40.0;1.0;2.0
27129;112777;7;mercredi;4;0;;;
27130;112777;7;mercredi;5;0;40.0;1.0;2.0
27131;112777;7;mercredi;6;0;;;
27168;112778;7;lundi;1;1;;;
27169;112778;7;lundi;2;1;;;
27170;112778;7;lundi;3;0;30.0;1.0;2.0
27171;112778;7;lundi;4;1;;;
27172;112778;7;lundi;5;0;45.0;1.0;2.0
27173;112778;7;lundi;6;1;;;
27210;112782;7;dimanche;1;0;30.0;1.0;1.0
27211;112782;7;dimanche;2;0;;;
27212;112782;7;dimanche;3;0;60.0;1.0;1.0
27213;112782;7;dimanche;4;0;;;
27214;112782;7;dimanche;5;0;45.0;1.0;1.0
27215;112782;7;dimanche;6;0;;;
27252;112786;7;samedi;1;0;20.0;0.0;2.0
27253;112786;7;samedi;2;0;;;
27254;112786;7;samedi;3;0;30.0;0.0;2.0
27255;112786;7;samedi;4;0;;;
27256;112786;7;samedi;5;0;30.0;0.0;2.0
27257;112786;7;samedi;6;0;;;
27294;112787;7;vendredi;1;0;10.0;1.0;1.0
27295;112787;7;vendredi;2;0;;;
27296;112787;7;vendredi;3;0;35.0;1.0;2.0
27297;112787;7;vendredi;4;0;;;
27298;112787;7;vendredi;5;0;40.0;1.0;2.0
27299;112787;7;vendredi;6;1;;;
27336;112799;7;vendredi;1;0;10.0;1.0;1.0
27337;112799;7;vendredi;2;0;;;
27338;112799;7;vendredi;3;0;20.0;1.0;1.0
27339;112799;7;vendredi;4;0;;;
27340;112799;7;vendredi;5;0;20.0;1.0;9.0
27341;112799;7;vendredi;6;1;;;
27378;112815;7;dimanche;1;0;30.0;6.0;4.0
27379;112815;7;dimanche;2;1;;;
27380;112815;7;dimanche;3;0;30.0;1.0;2.0
27381;112815;7;dimanche;4;1;;;
27382;112815;7;dimanche;5;0;30.0;4.0;2.0
27383;112815;7;dimanche;6;1;;;
27420;112820;7;lundi;1;0;;1.0;1.0
27421;112820;7;lundi;2;1;;;
27422;112820;7;lundi;3;0;30.0;1.0;2.0
27423;112820;7;lundi;4;1;;;
27424;112820;7;lundi;5;0;40.0;1.0;2.0
27425;112820;7;lundi;6;1;;;
27462;112827;7;jeudi;1;0;30.0;1.0;2.0
27463;112827;7;jeudi;2;1;;;
27464;112827;7;jeudi;3;0;60.0;1.0;2.0
27465;112827;7;jeudi;4;0;;;
27466;112827;7;jeudi;5;0;30.0;1.0;2.0
27467;112827;7;jeudi;6;1;;;
27504;112828;7;jeudi;1;0;15.0;1.0;1.0
27505;112828;7;jeudi;2;0;;;
27506;112828;7;jeudi;3;0;30.0;1.0;2.0
27507;112828;7;jeudi;4;0;;;
27508;112828;7;jeudi;5;0;30.0;1.0;2.0
27509;112828;7;jeudi;6;1;;;
27546;112830;7;vendredi;1;0;15.0;1.0;2.0
27547;112830;7;vendredi;2;0;;;
