;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
26574;112744;6;vendredi;1;0;;0.0;9.0
26575;112744;6;vendredi;2;0;;;
26576;112744;6;vendredi;3;0;20.0;6.0;3.0
26577;112744;6;vendredi;4;1;;;
26578;112744;6;vendredi;5;0;;1.0;9.0
26579;112744;6;vendredi;6;1;;;
26616;112754;6;mercredi;1;0;30.0;1.0;1.0
26617;112754;6;mercredi;2;1;;;
26618;112754;6;mercredi;3;0;30.0;1.0;2.0
26619;112754;6;mercredi;4;0;;;
26620;112754;6;mercredi;5;0;30.0;1.0;1.0
26621;112754;6;mercredi;6;0;;;
26658;112755;6;lundi;1;0;15.0;1.0;1.0
26659;112755;6;lundi;2;1;;;
26660;112755;6;lundi;3;0;30.0;1.0;2.0
26661;112755;6;lundi;4;0;;;
26662;112755;6;lundi;5;0;30.0;1.0;2.0
26663;112755;6;lundi;6;0;;;
26700;112756;6;dimanche;1;0;15.0;1.0;9.0
26701;112756;6;dimanche;2;1;;;
26702;112756;6;dimanche;3;0;60.0;1.0;2.0
26703;112756;6;dimanche;4;1;;;
26704;112756;6;dimanche;5;0;60.0;1.0;2.0
26705;112756;6;dimanche;6;1;;;
26742;112760;6;mercredi;1;0;20.0;1.0;1.0
26743;112760;6;mercredi;2;1;;;
26744;112760;6;mercredi;3;0;45.0;1.0;1.0
26745;112760;6;mercredi;4;1;;;
26746;112760;6;mercredi;5;0;30.0;1.0;1.0
26747;112760;6;mercredi;6;0;;;
26784;112761;6;lundi;1;0;10.0;1.0;1.0
26785;112761;6;lundi;2;1;;;
26786;112761;6;lundi;3;0;40.0;1.0;1.0
26787;112761;6;lundi;4;1;;;
26788;112761;6;lundi;5;0;35.0;1.0;1.0
26789;112761;6;lundi;6;0;;;
26826;112762;6;mardi;1;0;15.0;1.0;1.0
26827;112762;6;mardi;2;0;;;
26828;112762;6;mardi;3;0;20.0;6.0;3.0
26829;112762;6;mardi;4;1;;;
26830;112762;6;mardi;5;0;30.0;3.0;3.0
26831;112762;6;mardi;6;1;;;
26868;112764;6;lundi;1;0;20.0;1.0;1.0
26869;112764;6;lundi;2;0;;;
26870;112764;6;lundi;3;0;30.0;1.0;2.0
26871;112764;6;lundi;4;1;;;
26872;112764;6;lundi;5;0;30.0;1.0;2.0
26873;112764;6;lundi;6;0;;;
26910;112765;6;vendredi;1;0;20.0;1.0;2.0
26911;112765;6;vendredi;2;1;;;
26912;112765;6;vendredi;3;0;30.0;1.0;2.0
26913;112765;6;vendredi;4;1;;;
26914;112765;6;vendredi;5;0;60.0;1.0;2.0
26915;112765;6;vendredi;6;1;;;
26952;112767;6;samedi;1;0;15.0;1.0;1.0
26953;112767;6;samedi;2;0;;;
26954;112767;6;samedi;3;0;45.0;1.0;2.0
26955;112767;6;samedi;4;0;;;
26956;112767;6;samedi;5;0;105.0;1.0;2.0
26957;112767;6;samedi;6;0;;;
26994;112768;6;dimanche;1;0;30.0;6.0;3.0
26995;112768;6;dimanche;2;0;;;
26996;112768;6;dimanche;3;0;30.0;1.0;2.0
26997;112768;6;dimanche;4;0;;;
26998;112768;6;dimanche;5;0;20.0;1.0;2.0
26999;112768;6;dimanche;6;0;;;
27036;112773;6;vendredi;1;0;10.0;1.0;2.0
27037;112773;6;vendredi;2;1;;;
27038;112773;6;vendredi;3;0;15.0;1.0;1.0
27039;112773;6;vendredi;4;1;;;
27040;112773;6;vendredi;5;0;5.0;1.0;2.0
27041;112773;6;vendredi;6;0;;;
27078;112776;6;lundi;1;0;30.0;1.0;1.0
27079;112776;6;lundi;2;1;;;
27080;112776;6;lundi;3;0;30.0;1.0;2.0
27081;112776;6;lundi;4;1;;;
27082;112776;6;lundi;5;0;30.0;1.0;1.0
27083;112776;6;lundi;6;1;;;
27120;112777;6;mardi;1;0;10.0;1.0;1.0
27121;112777;6;mardi;2;1;;;
27122;112777;6;mardi;3;0;35.0;1.0;2.0
27123;112777;6;mardi;4;1;;;
27124;112777;6;mardi;5;0;35.0;1.0;2.0
27125;112777;6;mardi;6;1;;;
27162;112778;6;dimanche;1;0;15.0;1.0;1.0
27163;112778;6;dimanche;2;0;;;
27164;112778;6;dimanche;3;0;30.0;1.0;2.0
27165;112778;6;dimanche;4;0;;;
27166;112778;6;dimanche;5;0;30.0;1.0;2.0
27167;112778;6;dimanche;6;1;;;
27204;112782;6;samedi;1;0;30.0;1.0;1.0
27205;112782;6;samedi;2;0;;;
27206;112782;6;samedi;3;0;60.0;1.0;1.0
27207;112782;6;samedi;4;0;;;
27208;112782;6;samedi;5;0;60.0;1.0;1.0
27209;112782;6;samedi;6;0;;;
27246;112786;6;vendredi;1;0;20.0;0.0;2.0
27247;112786;6;vendredi;2;0;;;
27248;112786;6;vendredi;3;0;45.0;0.0;2.0
27249;112786;6;vendredi;4;0;;;
27250;112786;6;vendredi;5;0;30.0;0.0;2.0
27251;112786;6;vendredi;6;0;;;
27288;112787;6;jeudi;1;0;10.0;1.0;1.0
27289;112787;6;jeudi;2;0;;;
27290;112787;6;jeudi;3;0;50.0;6.0;4.0
27291;112787;6;jeudi;4;0;;;
27292;112787;6;jeudi;5;0;40.0;1.0;2.0
27293;112787;6;jeudi;6;1;;;
27330;112799;6;jeudi;1;0;10.0;1.0;1.0
27331;112799;6;jeudi;2;1;;;
27332;112799;6;jeudi;3;0;35.0;1.0;2.0
27333;112799;6;jeudi;4;1;;;
27334;112799;6;jeudi;5;0;55.0;1.0;2.0
27335;112799;6;jeudi;6;0;;;
27372;112815;6;samedi;1;0;15.0;1.0;1.0
27373;112815;6;samedi;2;1;;;
27374;112815;6;samedi;3;0;30.0;1.0;2.0
27375;112815;6;samedi;4;0;;;
27376;112815;6;samedi;5;1;;;
27377;112815;6;samedi;6;1;;;
27414;112820;6;dimanche;1;0;20.0;1.0;1.0
27415;112820;6;dimanche;2;1;;;
27416;112820;6;dimanche;3;0;210.0;1.0;2.0
27417;112820;6;dimanche;4;1;;;
27418;112820;6;dimanche;5;0;15.0;1.0;1.0
27419;112820;6;dimanche;6;1;;;
27456;112827;6;mercredi;1;0;30.0;1.0;2.0
27457;112827;6;mercredi;2;1;;;
27458;112827;6;mercredi;3;0;30.0;1.0;2.0
27459;112827;6;mercredi;4;0;;;
27460;112827;6;mercredi;5;0;60.0;1.0;2.0
27461;112827;6;mercredi;6;1;;;
27498;112828;6;mercredi;1;0;20.0;1.0;2.0
27499;112828;6;mercredi;2;0;;;
27500;112828;6;mercredi;3;0;40.0;5.0;2.0
27501;112828;6;mercredi;4;0;;;
27502;112828;6;mercredi;5;0;30.0;1.0;2.0
27503;112828;6;mercredi;6;1;;;
27540;112830;6;jeudi;1;0;15.0;1.0;2.0
27541;112830;6;jeudi;2;0;;;
27542;112830;6;jeudi;3;0;30.0;1.0;1.0
27543;112830;6;jeudi;4;0;;;
27544;112830;6;jeudi;5;0;30.0;1.0;2.0
27545;112830;6;jeudi;6;9;;;
27582;112832;6;mardi;1;0;15.0;1.0;1.0
27583;112832;6;mardi;2;0;;;
27584;112832;6;mardi;3;0;15.0;6.0;1.0
27585;112832;6;mardi;4;0;;;
27586;112832;6;mardi;5;0;60.0;1.0;2.0
27587;112832;6;mardi;6;1;;;
27624;112837;6;mercredi;1;0;15.0;1.0;2.0
27625;112837;6;mercredi;2;1;;;
27626;112837;6;mercredi;3;0;35.0;1.0;2.0
27627;112837;6;mercredi;4;0;;;
27628;112837;6;mercredi;5;0;25.0;1.0;2.0
27629;112837;6;mercredi;6;1;;;
27666;112839;6;lundi;1;0;20.0;1.0;2.0
27667;112839;6;lundi;2;0;;;
27668;112839;6;lundi;3;0;30.0;1.0;2.0
27669;112839;6;lundi;4;0;;;
27670;112839;6;lundi;5;0;30.0;1.0;2.0
27671;112839;6;lundi;6;1;;;
27708;112850;6;mercredi;1;0;;1.0;2.0
27709;112850;6;mercredi;2;1;;;
27710;112850;6;mercredi;3;0;30.0;1.0;2.0
27711;112850;6;mercredi;4;0;;;
27712;112850;6;mercredi;5;0;45.0;1.0;2.0
27713;112850;6;mercredi;6;1;;;
27750;112859;6;dimanche;1;0;15.0;1.0;1.0
27751;112859;6;dimanche;2;1;;;
