;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
14142;111755;6;dimanche;1;0;20.0;3.0;2.0
14143;111755;6;dimanche;2;1;;;
14144;111755;6;dimanche;3;0;170.0;1.0;2.0
14145;111755;6;dimanche;4;1;;;
14146;111755;6;dimanche;5;0;20.0;1.0;2.0
14147;111755;6;dimanche;6;1;;;
14184;111759;6;mardi;1;0;15.0;1.0;1.0
14185;111759;6;mardi;2;0;;;
14186;111759;6;mardi;3;0;30.0;1.0;1.0
14187;111759;6;mardi;4;0;;;
14188;111759;6;mardi;5;0;20.0;1.0;1.0
14189;111759;6;mardi;6;0;;;
14226;111760;6;lundi;1;0;10.0;1.0;2.0
14227;111760;6;lundi;2;1;;;
14228;111760;6;lundi;3;0;25.0;1.0;2.0
14229;111760;6;lundi;4;1;;;
14230;111760;6;lundi;5;0;25.0;1.0;2.0
14231;111760;6;lundi;6;1;;;
14268;111762;6;mercredi;1;0;30.0;1.0;1.0
14269;111762;6;mercredi;2;0;;;
14270;111762;6;mercredi;3;0;25.0;1.0;1.0
14271;111762;6;mercredi;4;0;;;
14272;111762;6;mercredi;5;0;25.0;1.0;2.0
14273;111762;6;mercredi;6;0;;;
14310;111765;6;samedi;1;0;15.0;1.0;2.0
14311;111765;6;samedi;2;1;;;
14312;111765;6;samedi;3;0;30.0;1.0;2.0
14313;111765;6;samedi;4;0;;;
14314;111765;6;samedi;5;0;30.0;1.0;2.0
14315;111765;6;samedi;6;1;;;
14352;111766;6;lundi;1;0;15.0;1.0;1.0
14353;111766;6;lundi;2;1;;;
14354;111766;6;lundi;3;0;30.0;1.0;1.0
14355;111766;6;lundi;4;1;;;
14356;111766;6;lundi;5;0;30.0;1.0;1.0
14357;111766;6;lundi;6;1;;;
14394;111776;6;samedi;1;0;15.0;1.0;2.0
14395;111776;6;samedi;2;0;;;
14396;111776;6;samedi;3;0;30.0;1.0;2.0
14397;111776;6;samedi;4;0;;;
14398;111776;6;samedi;5;0;120.0;1.0;2.0
14399;111776;6;samedi;6;1;;;
14436;111779;6;jeudi;1;0;30.0;1.0;2.0
14437;111779;6;jeudi;2;1;;;
14438;111779;6;jeudi;3;0;;1.0;2.0
14439;111779;6;jeudi;4;1;;;
14440;111779;6;jeudi;5;0;60.0;1.0;2.0
14441;111779;6;jeudi;6;1;;;
14478;111784;6;dimanche;1;9;;;
14479;111784;6;dimanche;2;9;;;
14480;111784;6;dimanche;3;9;;;
14481;111784;6;dimanche;4;9;;;
