;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
14124;111755;3;jeudi;1;0;30.0;3.0;4.0
14125;111755;3;jeudi;2;1;;;
14126;111755;3;jeudi;3;1;;;
14127;111755;3;jeudi;4;0;;;
14128;111755;3;jeudi;5;0;20.0;1.0;9.0
14129;111755;3;jeudi;6;1;;;
14166;111759;3;samedi;1;0;15.0;1.0;1.0
14167;111759;3;samedi;2;1;;;
14168;111759;3;samedi;3;0;30.0;1.0;1.0
14169;111759;3;samedi;4;0;;;
14170;111759;3;samedi;5;0;20.0;1.0;1.0
14171;111759;3;samedi;6;0;;;
14208;111760;3;vendredi;1;0;10.0;1.0;2.0
14209;111760;3;vendredi;2;1;;;
14210;111760;3;vendredi;3;0;30.0;1.0;2.0
14211;111760;3;vendredi;4;0;;;
14212;111760;3;vendredi;5;0;25.0;1.0;2.0
14213;111760;3;vendredi;6;1;;;
14250;111762;3;dimanche;1;0;30.0;1.0;2.0
14251;111762;3;dimanche;2;0;;;
14252;111762;3;dimanche;3;0;50.0;1.0;2.0
14253;111762;3;dimanche;4;0;;;
14254;111762;3;dimanche;5;0;30.0;1.0;2.0
14255;111762;3;dimanche;6;1;;;
14292;111765;3;mercredi;1;0;10.0;1.0;1.0
14293;111765;3;mercredi;2;1;;;
14294;111765;3;mercredi;3;0;20.0;5.0;1.0
14295;111765;3;mercredi;4;0;;;
14296;111765;3;mercredi;5;0;30.0;1.0;2.0
14297;111765;3;mercredi;6;1;;;
14334;111766;3;vendredi;1;0;30.0;1.0;2.0
14335;111766;3;vendredi;2;1;;;
14336;111766;3;vendredi;3;0;30.0;1.0;2.0
14337;111766;3;vendredi;4;1;;;
14338;111766;3;vendredi;5;0;30.0;1.0;2.0
14339;111766;3;vendredi;6;1;;;
14376;111776;3;mercredi;1;0;30.0;1.0;2.0
14377;111776;3;mercredi;2;0;;;
14378;111776;3;mercredi;3;0;20.0;1.0;1.0
14379;111776;3;mercredi;4;0;;;
14380;111776;3;mercredi;5;0;20.0;3.0;2.0
14381;111776;3;mercredi;6;0;;;
14418;111779;3;lundi;1;0;30.0;1.0;2.0
14419;111779;3;lundi;2;1;;;
14420;111779;3;lundi;3;0;60.0;1.0;2.0
14421;111779;3;lundi;4;1;;;
14422;111779;3;lundi;5;0;60.0;1.0;2.0
14423;111779;3;lundi;6;1;;;
14460;111784;3;jeudi;1;0;30.0;1.0;1.0
14461;111784;3;jeudi;2;1;;;
14462;111784;3;jeudi;3;0;60.0;1.0;1.0
14463;111784;3;jeudi;4;1;;;
14464;111784;3;jeudi;5;0;30.0;1.0;1.0
14465;111784;3;jeudi;6;1;;;
14502;111786;3;dimanche;1;0;15.0;0.0;9.0
14503;111786;3;dimanche;2;0;;;
14504;111786;3;dimanche;3;0;30.0;0.0;9.0
14505;111786;3;dimanche;4;0;;;
14506;111786;3;dimanche;5;0;30.0;0.0;9.0
14507;111786;3;dimanche;6;0;;;
14544;111790;3;vendredi;1;0;10.0;6.0;1.0
14545;111790;3;vendredi;2;0;;;
14546;111790;3;vendredi;3;0;15.0;6.0;1.0
14547;111790;3;vendredi;4;0;;;
14548;111790;3;vendredi;5;0;30.0;1.0;2.0
14549;111790;3;vendredi;6;0;;;
14586;111792;3;mercredi;1;0;30.0;1.0;1.0
14587;111792;3;mercredi;2;0;;;
14588;111792;3;mercredi;3;0;25.0;1.0;2.0
14589;111792;3;mercredi;4;0;;;
14590;111792;3;mercredi;5;0;25.0;1.0;2.0
14591;111792;3;mercredi;6;0;;;
14628;111794;3;dimanche;1;1;;;
14629;111794;3;dimanche;2;1;;;
14630;111794;3;dimanche;3;0;15.0;1.0;1.0
14631;111794;3;dimanche;4;1;;;
14632;111794;3;dimanche;5;0;45.0;1.0;2.0
14633;111794;3;dimanche;6;1;;;
14670;111795;3;lundi;1;0;30.0;1.0;1.0
14671;111795;3;lundi;2;0;;;
14672;111795;3;lundi;3;1;;;
14673;111795;3;lundi;4;0;;;
14674;111795;3;lundi;5;0;30.0;1.0;1.0
14675;111795;3;lundi;6;1;;;
14712;111796;3;dimanche;1;0;;1.0;1.0
14713;111796;3;dimanche;2;1;;;
14714;111796;3;dimanche;3;0;60.0;1.0;2.0
14715;111796;3;dimanche;4;0;;;
14716;111796;3;dimanche;5;0;30.0;1.0;2.0
14717;111796;3;dimanche;6;1;;;
14754;111799;3;lundi;1;0;60.0;1.0;1.0
14755;111799;3;lundi;2;1;;;
14756;111799;3;lundi;3;0;15.0;1.0;2.0
14757;111799;3;lundi;4;0;;;
14758;111799;3;lundi;5;0;15.0;1.0;2.0
14759;111799;3;lundi;6;1;;;
14796;111801;3;jeudi;1;0;10.0;1.0;1.0
14797;111801;3;jeudi;2;0;;;
14798;111801;3;jeudi;3;0;30.0;4.0;1.0
14799;111801;3;jeudi;4;1;;;
14800;111801;3;jeudi;5;0;10.0;1.0;1.0
14801;111801;3;jeudi;6;1;;;
14838;111821;3;jeudi;1;0;30.0;1.0;2.0
14839;111821;3;jeudi;2;0;;;
14840;111821;3;jeudi;3;0;30.0;1.0;2.0
14841;111821;3;jeudi;4;0;;;
14842;111821;3;jeudi;5;0;20.0;1.0;1.0
14843;111821;3;jeudi;6;0;;;
14880;111824;3;lundi;1;0;15.0;1.0;2.0
14881;111824;3;lundi;2;1;;;
14882;111824;3;lundi;3;0;30.0;1.0;1.0
14883;111824;3;lundi;4;1;;;
14884;111824;3;lundi;5;0;40.0;1.0;2.0
14885;111824;3;lundi;6;1;;;
14922;111827;3;mercredi;1;0;20.0;1.0;1.0
14923;111827;3;mercredi;2;1;;;
14924;111827;3;mercredi;3;0;30.0;1.0;1.0
14925;111827;3;mercredi;4;0;;;
14926;111827;3;mercredi;5;0;90.0;3.0;3.0
14927;111827;3;mercredi;6;1;;;
14964;111830;3;vendredi;1;0;30.0;1.0;2.0
14965;111830;3;vendredi;2;1;;;
14966;111830;3;vendredi;3;0;45.0;1.0;2.0
14967;111830;3;vendredi;4;0;;;
14968;111830;3;vendredi;5;0;60.0;1.0;2.0
14969;111830;3;vendredi;6;0;;;
15006;111833;3;jeudi;1;0;15.0;1.0;1.0
15007;111833;3;jeudi;2;0;;;
15008;111833;3;jeudi;3;0;30.0;0.0;9.0
15009;111833;3;jeudi;4;0;;;
15010;111833;3;jeudi;5;0;30.0;0.0;2.0
15011;111833;3;jeudi;6;1;;;
15048;111838;3;mercredi;1;0;20.0;1.0;2.0
15049;111838;3;mercredi;2;1;;;
15050;111838;3;mercredi;3;0;40.0;1.0;2.0
15051;111838;3;mercredi;4;1;;;
15052;111838;3;mercredi;5;0;25.0;1.0;2.0
15053;111838;3;mercredi;6;1;;;
15090;111840;3;lundi;1;0;5.0;1.0;1.0
15091;111840;3;lundi;2;0;;;
15092;111840;3;lundi;3;0;20.0;1.0;1.0
15093;111840;3;lundi;4;0;;;
15094;111840;3;lundi;5;1;;;
15095;111840;3;lundi;6;0;;;
15132;111844;3;dimanche;1;0;30.0;1.0;2.0
15133;111844;3;dimanche;2;0;;;
15134;111844;3;dimanche;3;0;90.0;1.0;2.0
15135;111844;3;dimanche;4;0;;;
15136;111844;3;dimanche;5;0;60.0;1.0;2.0
15137;111844;3;dimanche;6;0;;;
15174;111845;3;lundi;1;0;15.0;1.0;1.0
15175;111845;3;lundi;2;1;;;
15176;111845;3;lundi;3;0;30.0;1.0;2.0
15177;111845;3;lundi;4;0;;;
15178;111845;3;lundi;5;0;40.0;1.0;2.0
15179;111845;3;lundi;6;1;;;
15216;111847;3;mardi;1;0;;0.0;9.0
15217;111847;3;mardi;2;1;;;
15218;111847;3;mardi;3;0;30.0;1.0;1.0
15219;111847;3;mardi;4;1;;;
15220;111847;3;mardi;5;0;30.0;1.0;2.0
15221;111847;3;mardi;6;1;;;
15258;111851;3;samedi;1;0;20.0;1.0;2.0
15259;111851;3;samedi;2;1;;;
15260;111851;3;samedi;3;0;45.0;1.0;2.0
15261;111851;3;samedi;4;0;;;
15262;111851;3;samedi;5;0;45.0;1.0;2.0
15263;111851;3;samedi;6;1;;;
15300;111853;3;jeudi;1;1;;;
15301;111853;3;jeudi;2;1;;;
15302;111853;3;jeudi;3;0;25.0;5.0;1.0
15303;111853;3;jeudi;4;1;;;
15304;111853;3;jeudi;5;0;15.0;1.0;1.0
15305;111853;3;jeudi;6;1;;;
15342;111855;3;vendredi;1;0;30.0;1.0;1.0
15343;111855;3;vendredi;2;0;;;
15344;111855;3;vendredi;3;0;45.0;1.0;2.0
15345;111855;3;vendredi;4;0;;;
15346;111855;3;vendredi;5;0;45.0;1.0;2.0
15347;111855;3;vendredi;6;0;;;
15384;111856;3;samedi;1;0;20.0;1.0;2.0
15385;111856;3;samedi;2;0;;;
15386;111856;3;samedi;3;0;30.0;1.0;2.0
