;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
11718;111479;1;jeudi;1;0;30.0;1.0;1.0
11719;111479;1;jeudi;2;1;;;
11720;111479;1;jeudi;3;0;30.0;1.0;1.0
11721;111479;1;jeudi;4;1;;;
11722;111479;1;jeudi;5;0;30.0;1.0;1.0
11723;111479;1;jeudi;6;1;;;
11760;111496;1;mardi;1;0;15.0;1.0;1.0
11761;111496;1;mardi;2;1;;;
11762;111496;1;mardi;3;0;15.0;5.0;1.0
11763;111496;1;mardi;4;1;;;
11764;111496;1;mardi;5;0;195.0;5.0;3.0
11765;111496;1;mardi;6;1;;;
11802;111500;1;mercredi;1;0;15.0;1.0;2.0
11803;111500;1;mercredi;2;1;;;
11804;111500;1;mercredi;3;0;45.0;1.0;2.0
11805;111500;1;mercredi;4;1;;;
11806;111500;1;mercredi;5;0;30.0;1.0;2.0
11807;111500;1;mercredi;6;0;;;
11928;111514;1;lundi;1;0;30.0;1.0;2.0
11929;111514;1;lundi;2;0;;;
11930;111514;1;lundi;3;0;60.0;1.0;2.0
11931;111514;1;lundi;4;1;;;
11932;111514;1;lundi;5;0;;1.0;2.0
11933;111514;1;lundi;6;1;;;
11970;111516;1;lundi;1;0;15.0;1.0;1.0
11971;111516;1;lundi;2;0;;;
11972;111516;1;lundi;3;0;35.0;1.0;2.0
11973;111516;1;lundi;4;0;;;
11974;111516;1;lundi;5;0;45.0;1.0;2.0
11975;111516;1;lundi;6;0;;;
12012;111517;1;vendredi;1;0;10.0;1.0;1.0
12013;111517;1;vendredi;2;0;;;
12014;111517;1;vendredi;3;0;15.0;1.0;2.0
12015;111517;1;vendredi;4;0;;;
12016;111517;1;vendredi;5;0;20.0;1.0;2.0
12017;111517;1;vendredi;6;0;;;
12054;111527;1;lundi;1;0;15.0;1.0;1.0
12055;111527;1;lundi;2;1;;;
12056;111527;1;lundi;3;0;20.0;1.0;2.0
12057;111527;1;lundi;4;1;;;
12058;111527;1;lundi;5;0;15.0;1.0;2.0
12059;111527;1;lundi;6;1;;;
