;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
28368;112935;4;vendredi;1;0;15.0;1.0;1.0
28369;112935;4;vendredi;2;1;;;
28370;112935;4;vendredi;3;0;20.0;4.0;4.0
28371;112935;4;vendredi;4;1;;;
28372;112935;4;vendredi;5;1;;;
28373;112935;4;vendredi;6;1;;;
28410;112936;4;samedi;1;0;;1.0;1.0
28411;112936;4;samedi;2;0;;;
28412;112936;4;samedi;3;0;35.0;1.0;2.0
28413;112936;4;samedi;4;0;;;
28414;112936;4;samedi;5;0;45.0;0.0;9.0
28415;112936;4;samedi;6;1;;;
28452;112937;4;jeudi;1;0;;0.0;9.0
28453;112937;4;jeudi;2;0;;;
28454;112937;4;jeudi;3;0;25.0;6.0;1.0
28455;112937;4;jeudi;4;0;;;
28456;112937;4;jeudi;5;0;;5.0;1.0
28457;112937;4;jeudi;6;0;;;
28494;112943;4;dimanche;1;0;15.0;1.0;2.0
28495;112943;4;dimanche;2;0;;;
28496;112943;4;dimanche;3;0;30.0;1.0;2.0
28497;112943;4;dimanche;4;1;;;
28498;112943;4;dimanche;5;0;30.0;1.0;2.0
28499;112943;4;dimanche;6;0;;;
28536;112944;4;vendredi;1;0;15.0;1.0;2.0
28537;112944;4;vendredi;2;0;;;
28538;112944;4;vendredi;3;0;;1.0;2.0
28539;112944;4;vendredi;4;0;;;
28540;112944;4;vendredi;5;0;;1.0;2.0
28541;112944;4;vendredi;6;0;;;
28578;112946;4;jeudi;1;0;30.0;1.0;2.0
28579;112946;4;jeudi;2;0;;;
28580;112946;4;jeudi;3;0;45.0;5.0;1.0
28581;112946;4;jeudi;4;0;;;
28582;112946;4;jeudi;5;0;30.0;1.0;2.0
28583;112946;4;jeudi;6;1;;;
28620;112948;4;samedi;1;1;;;
28621;112948;4;samedi;2;9;;;
28622;112948;4;samedi;3;0;20.0;1.0;2.0
28623;112948;4;samedi;4;0;;;
28624;112948;4;samedi;5;0;15.0;1.0;2.0
28625;112948;4;samedi;6;0;;;
28662;112958;4;samedi;1;0;15.0;1.0;1.0
28663;112958;4;samedi;2;0;;;
28664;112958;4;samedi;3;0;35.0;1.0;2.0
28665;112958;4;samedi;4;0;;;
28666;112958;4;samedi;5;0;35.0;1.0;2.0
28667;112958;4;samedi;6;1;;;
28704;112960;4;mardi;1;0;15.0;1.0;2.0
28705;112960;4;mardi;2;0;;;
28706;112960;4;mardi;3;0;40.0;6.0;3.0
28707;112960;4;mardi;4;0;;;
28708;112960;4;mardi;5;0;30.0;1.0;2.0
28709;112960;4;mardi;6;1;;;
28746;112969;4;lundi;1;0;10.0;1.0;1.0
28747;112969;4;lundi;2;0;;;
28748;112969;4;lundi;3;0;60.0;5.0;4.0
28749;112969;4;lundi;4;0;;;
28750;112969;4;lundi;5;0;45.0;1.0;2.0
28751;112969;4;lundi;6;0;;;
28788;112972;4;vendredi;1;0;30.0;1.0;1.0
28789;112972;4;vendredi;2;0;;;
28790;112972;4;vendredi;3;0;30.0;1.0;2.0
28791;112972;4;vendredi;4;1;;;
28792;112972;4;vendredi;5;0;60.0;3.0;2.0
28793;112972;4;vendredi;6;1;;;
28830;112974;4;jeudi;1;0;30.0;1.0;1.0
28831;112974;4;jeudi;2;1;;;
28832;112974;4;jeudi;3;0;30.0;1.0;2.0
28833;112974;4;jeudi;4;0;;;
28834;112974;4;jeudi;5;0;30.0;1.0;2.0
28835;112974;4;jeudi;6;1;;;
28872;112976;4;dimanche;1;0;30.0;1.0;2.0
28873;112976;4;dimanche;2;1;;;
28874;112976;4;dimanche;3;0;60.0;1.0;2.0
28875;112976;4;dimanche;4;1;;;
28876;112976;4;dimanche;5;0;30.0;1.0;1.0
28877;112976;4;dimanche;6;1;;;
28914;112982;4;dimanche;1;0;15.0;1.0;1.0
28915;112982;4;dimanche;2;0;;;
28916;112982;4;dimanche;3;1;;;
28917;112982;4;dimanche;4;0;;;
28918;112982;4;dimanche;5;0;45.0;1.0;2.0
28919;112982;4;dimanche;6;1;;;
28956;112989;4;vendredi;1;0;20.0;1.0;1.0
28957;112989;4;vendredi;2;1;;;
28958;112989;4;vendredi;3;0;30.0;6.0;4.0
28959;112989;4;vendredi;4;1;;;
28960;112989;4;vendredi;5;0;45.0;1.0;1.0
28961;112989;4;vendredi;6;0;;;
28998;112994;4;vendredi;1;0;20.0;1.0;2.0
28999;112994;4;vendredi;2;1;;;
29000;112994;4;vendredi;3;0;30.0;1.0;2.0
29001;112994;4;vendredi;4;1;;;
29002;112994;4;vendredi;5;0;30.0;1.0;2.0
29003;112994;4;vendredi;6;1;;;
29040;112995;4;lundi;1;0;15.0;1.0;1.0
29041;112995;4;lundi;2;0;;;
29042;112995;4;lundi;3;0;30.0;1.0;1.0
29043;112995;4;lundi;4;0;;;
29044;112995;4;lundi;5;0;30.0;1.0;1.0
29045;112995;4;lundi;6;0;;;
29082;112999;4;jeudi;1;1;;;
29083;112999;4;jeudi;2;1;;;
29084;112999;4;jeudi;3;0;20.0;1.0;1.0
29085;112999;4;jeudi;4;1;;;
29086;112999;4;jeudi;5;0;30.0;1.0;1.0
29087;112999;4;jeudi;6;1;;;
29124;113005;4;lundi;1;0;15.0;1.0;1.0
29125;113005;4;lundi;2;1;;;
29126;113005;4;lundi;3;0;15.0;1.0;1.0
29127;113005;4;lundi;4;0;;;
29128;113005;4;lundi;5;0;20.0;1.0;2.0
29129;113005;4;lundi;6;1;;;
29166;113007;4;dimanche;1;0;30.0;1.0;1.0
29167;113007;4;dimanche;2;1;;;
29168;113007;4;dimanche;3;0;50.0;1.0;3.0
29169;113007;4;dimanche;4;0;;;
29170;113007;4;dimanche;5;1;;;
29171;113007;4;dimanche;6;1;;;
29208;113008;4;vendredi;1;0;10.0;1.0;1.0
29209;113008;4;vendredi;2;0;;;
29210;113008;4;vendredi;3;0;15.0;1.0;1.0
29211;113008;4;vendredi;4;0;;;
29212;113008;4;vendredi;5;0;20.0;1.0;2.0
29213;113008;4;vendredi;6;0;;;
29250;113009;4;mardi;1;0;15.0;1.0;2.0
29251;113009;4;mardi;2;0;;;
29252;113009;4;mardi;3;0;35.0;3.0;2.0
29253;113009;4;mardi;4;0;;;
29254;113009;4;mardi;5;0;30.0;1.0;2.0
29255;113009;4;mardi;6;0;;;
29292;113011;4;vendredi;1;0;15.0;1.0;1.0
29293;113011;4;vendredi;2;1;;;
29294;113011;4;vendredi;3;0;30.0;1.0;1.0
29295;113011;4;vendredi;4;0;;;
29296;113011;4;vendredi;5;0;25.0;1.0;2.0
29297;113011;4;vendredi;6;1;;;
29334;113014;4;dimanche;1;0;;1.0;1.0
29335;113014;4;dimanche;2;1;;;
29336;113014;4;dimanche;3;0;60.0;3.0;3.0
29337;113014;4;dimanche;4;0;;;
29338;113014;4;dimanche;5;0;30.0;1.0;1.0
29339;113014;4;dimanche;6;1;;;
29376;113020;4;lundi;1;0;;3.0;2.0
29377;113020;4;lundi;2;1;;;
29378;113020;4;lundi;3;0;30.0;3.0;2.0
29379;113020;4;lundi;4;1;;;
29380;113020;4;lundi;5;0;30.0;3.0;2.0
29381;113020;4;lundi;6;1;;;
29418;113021;4;jeudi;1;0;30.0;1.0;1.0
29419;113021;4;jeudi;2;0;;;
29420;113021;4;jeudi;3;0;30.0;2.0;4.0
29421;113021;4;jeudi;4;0;;;
29422;113021;4;jeudi;5;0;20.0;1.0;2.0
29423;113021;4;jeudi;6;1;;;
29460;113026;4;vendredi;1;0;15.0;0.0;2.0
29461;113026;4;vendredi;2;0;;;
29462;113026;4;vendredi;3;1;;;
29463;113026;4;vendredi;4;1;;;
29464;113026;4;vendredi;5;0;30.0;3.0;3.0
29465;113026;4;vendredi;6;1;;;
29502;113032;4;lundi;1;0;15.0;1.0;1.0
29503;113032;4;lundi;2;0;;;
29504;113032;4;lundi;3;0;30.0;2.0;3.0
29505;113032;4;lundi;4;0;;;
29506;113032;4;lundi;5;0;30.0;1.0;1.0
29507;113032;4;lundi;6;0;;;
29544;113036;4;samedi;1;0;10.0;1.0;1.0
29545;113036;4;samedi;2;0;;;
29546;113036;4;samedi;3;0;45.0;1.0;2.0
29547;113036;4;samedi;4;0;;;
29548;113036;4;samedi;5;0;60.0;1.0;2.0
29549;113036;4;samedi;6;1;;;
29586;113037;4;lundi;1;0;35.0;1.0;2.0
29587;113037;4;lundi;2;1;;;
29588;113037;4;lundi;3;0;35.0;1.0;2.0
29589;113037;4;lundi;4;1;;;
29590;113037;4;lundi;5;0;33.0;3.0;3.0
29591;113037;4;lundi;6;1;;;
29628;113040;4;jeudi;1;0;15.0;1.0;1.0
29629;113040;4;jeudi;2;1;;;
29630;113040;4;jeudi;3;0;;1.0;1.0
29631;113040;4;jeudi;4;1;;;
29632;113040;4;jeudi;5;0;30.0;1.0;1.0
29633;113040;4;jeudi;6;0;;;
29670;113041;4;lundi;1;0;20.0;1.0;2.0
29671;113041;4;lundi;2;1;;;
29672;113041;4;lundi;3;0;25.0;1.0;2.0
29673;113041;4;lundi;4;1;;;
29674;113041;4;lundi;5;0;30.0;1.0;2.0
29675;113041;4;lundi;6;0;;;
29712;113067;4;mardi;1;0;15.0;1.0;1.0
29713;113067;4;mardi;2;0;;;
29714;113067;4;mardi;3;0;50.0;1.0;1.0
29715;113067;4;mardi;4;0;;;
29716;113067;4;mardi;5;0;90.0;5.0;2.0
29717;113067;4;mardi;6;1;;;
29754;113072;4;lundi;1;0;10.0;1.0;1.0
29755;113072;4;lundi;2;0;;;
29756;113072;4;lundi;3;0;30.0;1.0;2.0
29757;113072;4;lundi;4;0;;;
29758;113072;4;lundi;5;0;30.0;1.0;2.0
29759;113072;4;lundi;6;0;;;
29796;113073;4;dimanche;1;0;25.0;1.0;2.0
29797;113073;4;dimanche;2;0;;;
29798;113073;4;dimanche;3;0;35.0;1.0;2.0
29799;113073;4;dimanche;4;0;;;
29800;113073;4;dimanche;5;0;30.0;1.0;2.0
29801;113073;4;dimanche;6;0;;;
29838;113079;4;lundi;1;0;15.0;0.0;9.0
29839;113079;4;lundi;2;1;;;
29840;113079;4;lundi;3;0;30.0;1.0;1.0
29841;113079;4;lundi;4;1;;;
29842;113079;4;lundi;5;0;30.0;1.0;1.0
29843;113079;4;lundi;6;1;;;
29880;113085;4;samedi;1;0;10.0;0.0;9.0
29881;113085;4;samedi;2;1;;;
29882;113085;4;samedi;3;0;40.0;0.0;4.0
29883;113085;4;samedi;4;1;;;
29884;113085;4;samedi;5;0;50.0;0.0;2.0
29885;113085;4;samedi;6;0;;;
29922;113095;4;lundi;1;0;15.0;1.0;2.0
29923;113095;4;lundi;2;0;;;
29924;113095;4;lundi;3;0;60.0;5.0;3.0
29925;113095;4;lundi;4;0;;;
29926;113095;4;lundi;5;0;30.0;1.0;2.0
29927;113095;4;lundi;6;0;;;
29964;113096;4;mercredi;1;0;40.0;1.0;2.0
29965;113096;4;mercredi;2;1;;;
29966;113096;4;mercredi;3;0;35.0;1.0;2.0
29967;113096;4;mercredi;4;1;;;
29968;113096;4;mercredi;5;0;35.0;1.0;2.0
29969;113096;4;mercredi;6;1;;;
30006;113098;4;dimanche;1;0;60.0;1.0;2.0
30007;113098;4;dimanche;2;1;;;
30008;113098;4;dimanche;3;0;45.0;5.0;2.0
30009;113098;4;dimanche;4;1;;;
30010;113098;4;dimanche;5;0;25.0;1.0;2.0
30011;113098;4;dimanche;6;1;;;
30048;113109;4;mardi;1;0;20.0;2.0;1.0
30049;113109;4;mardi;2;1;;;
30050;113109;4;mardi;3;0;25.0;2.0;1.0
30051;113109;4;mardi;4;1;;;
30052;113109;4;mardi;5;0;20.0;1.0;2.0
30053;113109;4;mardi;6;1;;;
30090;113111;4;dimanche;1;0;;0.0;9.0
30091;113111;4;dimanche;2;0;;;
30092;113111;4;dimanche;3;0;;1.0;4.0
30093;113111;4;dimanche;4;0;;;
30094;113111;4;dimanche;5;0;;0.0;9.0
30095;113111;4;dimanche;6;0;;;
30132;113112;4;samedi;1;0;20.0;1.0;1.0
30133;113112;4;samedi;2;0;;;
30134;113112;4;samedi;3;0;50.0;1.0;1.0
30135;113112;4;samedi;4;0;;;
30136;113112;4;samedi;5;0;60.0;1.0;1.0
30137;113112;4;samedi;6;1;;;
30174;113126;4;mardi;1;0;15.0;1.0;1.0
30175;113126;4;mardi;2;1;;;
30176;113126;4;mardi;3;0;45.0;1.0;1.0
30177;113126;4;mardi;4;0;;;
30178;113126;4;mardi;5;0;30.0;1.0;2.0
30179;113126;4;mardi;6;1;;;
30216;113128;4;mardi;1;0;15.0;1.0;2.0
30217;113128;4;mardi;2;0;;;
30218;113128;4;mardi;3;0;15.0;1.0;2.0
30219;113128;4;mardi;4;0;;;
30220;113128;4;mardi;5;0;15.0;1.0;2.0
30221;113128;4;mardi;6;1;;;
30258;113133;4;mardi;1;0;15.0;1.0;1.0
30259;113133;4;mardi;2;1;;;
30260;113133;4;mardi;3;0;15.0;1.0;2.0
30261;113133;4;mardi;4;0;;;
30262;113133;4;mardi;5;0;;1.0;2.0
30263;113133;4;mardi;6;1;;;
30300;113144;4;mercredi;1;1;;;
30301;113144;4;mercredi;2;1;;;
30302;113144;4;mercredi;3;1;;;
30303;113144;4;mercredi;4;0;;;
30304;113144;4;mercredi;5;0;30.0;1.0;1.0
30305;113144;4;mercredi;6;0;;;
30342;113145;4;mardi;1;0;15.0;1.0;2.0
30343;113145;4;mardi;2;1;;;
30344;113145;4;mardi;3;1;;;
30345;113145;4;mardi;4;0;;;
30346;113145;4;mardi;5;0;20.0;1.0;2.0
30347;113145;4;mardi;6;0;;;
30384;113147;4;mardi;1;0;30.0;1.0;2.0
30385;113147;4;mardi;2;1;;;
30386;113147;4;mardi;3;0;45.0;1.0;2.0
30387;113147;4;mardi;4;1;;;
30388;113147;4;mardi;5;0;30.0;1.0;2.0
30389;113147;4;mardi;6;0;;;
30426;113149;4;jeudi;1;1;;;
30427;113149;4;jeudi;2;1;;;
30428;113149;4;jeudi;3;0;30.0;1.0;2.0
30429;113149;4;jeudi;4;1;;;
30430;113149;4;jeudi;5;0;45.0;0.0;2.0
30431;113149;4;jeudi;6;0;;;
30468;113152;4;samedi;1;0;30.0;1.0;2.0
30469;113152;4;samedi;2;1;;;
30470;113152;4;samedi;3;0;30.0;6.0;3.0
30471;113152;4;samedi;4;1;;;
30472;113152;4;samedi;5;0;15.0;1.0;2.0
30473;113152;4;samedi;6;1;;;
30510;113153;4;samedi;1;0;5.0;1.0;1.0
30511;113153;4;samedi;2;1;;;
30512;113153;4;samedi;3;0;150.0;3.0;2.0
30513;113153;4;samedi;4;1;;;
30514;113153;4;samedi;5;0;225.0;1.0;2.0
30515;113153;4;samedi;6;1;;;
30552;113154;4;lundi;1;1;;;
30553;113154;4;lundi;2;1;;;
30554;113154;4;lundi;3;0;30.0;1.0;2.0
30555;113154;4;lundi;4;1;;;
30556;113154;4;lundi;5;0;30.0;1.0;2.0
30557;113154;4;lundi;6;1;;;
30594;113163;4;dimanche;1;0;15.0;1.0;2.0
30595;113163;4;dimanche;2;1;;;
30596;113163;4;dimanche;3;0;20.0;1.0;2.0
30597;113163;4;dimanche;4;0;;;
30598;113163;4;dimanche;5;0;30.0;1.0;9.0
30599;113163;4;dimanche;6;0;;;
30636;113164;4;vendredi;1;0;10.0;1.0;1.0
30637;113164;4;vendredi;2;1;;;
30638;113164;4;vendredi;3;0;10.0;6.0;1.0
30639;113164;4;vendredi;4;1;;;
30640;113164;4;vendredi;5;0;15.0;1.0;1.0
30641;113164;4;vendredi;6;1;;;
30678;113166;4;vendredi;1;0;15.0;1.0;1.0
30679;113166;4;vendredi;2;1;;;
30680;113166;4;vendredi;3;0;45.0;1.0;2.0
30681;113166;4;vendredi;4;0;;;
30682;113166;4;vendredi;5;0;30.0;1.0;2.0
30683;113166;4;vendredi;6;1;;;
30720;113169;4;mercredi;1;0;25.0;0.0;9.0
30721;113169;4;mercredi;2;0;;;
30722;113169;4;mercredi;3;0;15.0;0.0;9.0
30723;113169;4;mercredi;4;0;;;
30724;113169;4;mercredi;5;1;;;
30725;113169;4;mercredi;6;0;;;
30762;113171;4;lundi;1;0;;1.0;2.0
30763;113171;4;lundi;2;0;;;
30764;113171;4;lundi;3;0;;2.0;4.0
30765;113171;4;lundi;4;0;;;
30766;113171;4;lundi;5;0;;1.0;2.0
30767;113171;4;lundi;6;0;;;
30804;113174;4;mardi;1;0;15.0;1.0;1.0
30805;113174;4;mardi;2;0;;;
30806;113174;4;mardi;3;0;30.0;2.0;3.0
30807;113174;4;mardi;4;0;;;
30808;113174;4;mardi;5;0;30.0;1.0;2.0
30809;113174;4;mardi;6;1;;;
30846;113182;4;vendredi;1;0;;6.0;3.0
30847;113182;4;vendredi;2;1;;;
30848;113182;4;vendredi;3;0;30.0;1.0;2.0
30849;113182;4;vendredi;4;0;;;
30850;113182;4;vendredi;5;0;60.0;3.0;2.0
30851;113182;4;vendredi;6;1;;;
30888;113185;4;mardi;1;0;10.0;1.0;1.0
30889;113185;4;mardi;2;0;;;
30890;113185;4;mardi;3;0;45.0;5.0;3.0
30891;113185;4;mardi;4;1;;;
30892;113185;4;mardi;5;0;45.0;1.0;2.0
30893;113185;4;mardi;6;1;;;
30930;113186;4;dimanche;1;0;;1.0;2.0
30931;113186;4;dimanche;2;1;;;
30932;113186;4;dimanche;3;0;;1.0;2.0
30933;113186;4;dimanche;4;0;;;
30934;113186;4;dimanche;5;0;;1.0;2.0
30935;113186;4;dimanche;6;0;;;
30972;113188;4;lundi;1;0;20.0;1.0;1.0
30973;113188;4;lundi;2;0;;;
30974;113188;4;lundi;3;0;80.0;1.0;3.0
30975;113188;4;lundi;4;1;;;
30976;113188;4;lundi;5;0;40.0;1.0;3.0
30977;113188;4;lundi;6;0;;;
31014;113190;4;vendredi;1;0;10.0;1.0;1.0
31015;113190;4;vendredi;2;1;;;
31016;113190;4;vendredi;3;0;35.0;1.0;2.0
31017;113190;4;vendredi;4;1;;;
31018;113190;4;vendredi;5;0;45.0;1.0;2.0
31019;113190;4;vendredi;6;0;;;
31056;113193;4;mercredi;1;0;10.0;1.0;2.0
31057;113193;4;mercredi;2;0;;;
31058;113193;4;mercredi;3;0;52.0;1.0;2.0
31059;113193;4;mercredi;4;1;;;
31060;113193;4;mercredi;5;0;70.0;1.0;2.0
31061;113193;4;mercredi;6;1;;;
31098;113198;4;jeudi;1;0;30.0;1.0;2.0
31099;113198;4;jeudi;2;1;;;
31100;113198;4;jeudi;3;0;45.0;1.0;2.0
31101;113198;4;jeudi;4;0;;;
31102;113198;4;jeudi;5;0;35.0;1.0;2.0
31103;113198;4;jeudi;6;0;;;
31140;113203;4;dimanche;1;0;20.0;1.0;2.0
31141;113203;4;dimanche;2;0;;;
31142;113203;4;dimanche;3;0;30.0;1.0;2.0
31143;113203;4;dimanche;4;1;;;
31144;113203;4;dimanche;5;1;;;
31145;113203;4;dimanche;6;0;;;
31182;113205;4;mardi;1;0;15.0;1.0;1.0
31183;113205;4;mardi;2;1;;;
