;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
28362;112935;3;jeudi;1;0;10.0;1.0;1.0
28363;112935;3;jeudi;2;1;;;
28364;112935;3;jeudi;3;0;30.0;1.0;1.0
28365;112935;3;jeudi;4;1;;;
28366;112935;3;jeudi;5;1;;;
28367;112935;3;jeudi;6;1;;;
28404;112936;3;vendredi;1;0;5.0;1.0;1.0
28405;112936;3;vendredi;2;1;;;
28406;112936;3;vendredi;3;0;105.0;1.0;4.0
28407;112936;3;vendredi;4;0;;;
28408;112936;3;vendredi;5;0;30.0;0.0;9.0
28409;112936;3;vendredi;6;1;;;
28446;112937;3;mercredi;1;0;;0.0;9.0
28447;112937;3;mercredi;2;0;;;
28448;112937;3;mercredi;3;0;20.0;6.0;1.0
28449;112937;3;mercredi;4;0;;;
28450;112937;3;mercredi;5;0;60.0;5.0;1.0
28451;112937;3;mercredi;6;1;;;
28488;112943;3;samedi;1;1;;;
28489;112943;3;samedi;2;1;;;
28490;112943;3;samedi;3;0;30.0;1.0;2.0
28491;112943;3;samedi;4;0;;;
28492;112943;3;samedi;5;0;35.0;1.0;2.0
28493;112943;3;samedi;6;1;;;
28530;112944;3;jeudi;1;0;15.0;1.0;2.0
28531;112944;3;jeudi;2;0;;;
28532;112944;3;jeudi;3;0;35.0;1.0;2.0
28533;112944;3;jeudi;4;0;;;
28534;112944;3;jeudi;5;0;15.0;1.0;2.0
28535;112944;3;jeudi;6;1;;;
28572;112946;3;mercredi;1;0;30.0;1.0;1.0
28573;112946;3;mercredi;2;0;;;
28574;112946;3;mercredi;3;0;45.0;5.0;1.0
28575;112946;3;mercredi;4;0;;;
28576;112946;3;mercredi;5;0;30.0;1.0;1.0
28577;112946;3;mercredi;6;0;;;
28614;112948;3;vendredi;1;1;;;
28615;112948;3;vendredi;2;1;;;
28616;112948;3;vendredi;3;0;15.0;1.0;3.0
28617;112948;3;vendredi;4;1;;;
28618;112948;3;vendredi;5;0;25.0;1.0;2.0
28619;112948;3;vendredi;6;1;;;
28656;112958;3;vendredi;1;0;15.0;1.0;1.0
28657;112958;3;vendredi;2;0;;;
28658;112958;3;vendredi;3;0;45.0;1.0;2.0
28659;112958;3;vendredi;4;0;;;
28660;112958;3;vendredi;5;0;45.0;1.0;2.0
28661;112958;3;vendredi;6;1;;;
28698;112960;3;lundi;1;0;30.0;1.0;2.0
28699;112960;3;lundi;2;1;;;
28700;112960;3;lundi;3;0;50.0;6.0;3.0
28701;112960;3;lundi;4;0;;;
28702;112960;3;lundi;5;0;40.0;1.0;2.0
28703;112960;3;lundi;6;1;;;
28740;112969;3;dimanche;1;0;45.0;1.0;2.0
28741;112969;3;dimanche;2;1;;;
28742;112969;3;dimanche;3;1;;;
28743;112969;3;dimanche;4;0;;;
28744;112969;3;dimanche;5;0;30.0;1.0;2.0
28745;112969;3;dimanche;6;0;;;
28782;112972;3;jeudi;1;0;30.0;3.0;1.0
28783;112972;3;jeudi;2;0;;;
28784;112972;3;jeudi;3;0;30.0;2.0;1.0
28785;112972;3;jeudi;4;0;;;
28786;112972;3;jeudi;5;0;120.0;3.0;3.0
28787;112972;3;jeudi;6;0;;;
28824;112974;3;mercredi;1;0;30.0;1.0;1.0
28825;112974;3;mercredi;2;0;;;
28826;112974;3;mercredi;3;0;30.0;1.0;2.0
28827;112974;3;mercredi;4;0;;;
28828;112974;3;mercredi;5;0;35.0;1.0;2.0
