;nomen;nojour;nomjour;tyrep;temrep;duree;lieu;avecqui
28386;112935;7;lundi;1;0;15.0;1.0;1.0
28387;112935;7;lundi;2;1;;;
28388;112935;7;lundi;3;0;30.0;3.0;2.0
28389;112935;7;lundi;4;1;;;
28390;112935;7;lundi;5;0;15.0;1.0;2.0
28391;112935;7;lundi;6;1;;;
28428;112936;7;mardi;1;0;;1.0;1.0
28429;112936;7;mardi;2;1;;;
28430;112936;7;mardi;3;0;;1.0;9.0
28431;112936;7;mardi;4;0;;;
28432;112936;7;mardi;5;0;30.0;1.0;2.0
28433;112936;7;mardi;6;1;;;
28470;112937;7;dimanche;1;0;35.0;1.0;2.0
28471;112937;7;dimanche;2;0;;;
28472;112937;7;dimanche;3;0;30.0;1.0;2.0
28473;112937;7;dimanche;4;0;;;
28474;112937;7;dimanche;5;0;60.0;1.0;2.0
28475;112937;7;dimanche;6;0;;;
28512;112943;7;mercredi;1;1;;;
28513;112943;7;mercredi;2;1;;;
28514;112943;7;mercredi;3;0;45.0;1.0;2.0
28515;112943;7;mercredi;4;1;;;
28516;112943;7;mercredi;5;0;90.0;1.0;2.0
28517;112943;7;mercredi;6;1;;;
28554;112944;7;lundi;1;0;15.0;1.0;2.0
28555;112944;7;lundi;2;0;;;
28556;112944;7;lundi;3;0;30.0;1.0;2.0
28557;112944;7;lundi;4;0;;;
28558;112944;7;lundi;5;0;15.0;1.0;2.0
28559;112944;7;lundi;6;1;;;
28596;112946;7;dimanche;1;0;30.0;1.0;2.0
28597;112946;7;dimanche;2;1;;;
28598;112946;7;dimanche;3;0;60.0;1.0;2.0
28599;112946;7;dimanche;4;1;;;
28600;112946;7;dimanche;5;0;60.0;1.0;2.0
28601;112946;7;dimanche;6;1;;;
28638;112948;7;mardi;1;1;;;
28639;112948;7;mardi;2;1;;;
28640;112948;7;mardi;3;0;25.0;1.0;1.0
28641;112948;7;mardi;4;1;;;
28642;112948;7;mardi;5;0;25.0;1.0;2.0
28643;112948;7;mardi;6;1;;;
28680;112958;7;mardi;1;0;15.0;1.0;1.0
28681;112958;7;mardi;2;0;;;
28682;112958;7;mardi;3;0;40.0;1.0;2.0
28683;112958;7;mardi;4;0;;;
28684;112958;7;mardi;5;0;;1.0;2.0
28685;112958;7;mardi;6;1;;;
28722;112960;7;vendredi;1;0;15.0;1.0;2.0
28723;112960;7;vendredi;2;0;;;
28724;112960;7;vendredi;3;0;35.0;6.0;3.0
28725;112960;7;vendredi;4;1;;;
28726;112960;7;vendredi;5;0;35.0;1.0;2.0
28727;112960;7;vendredi;6;1;;;
28764;112969;7;jeudi;1;0;10.0;1.0;1.0
28765;112969;7;jeudi;2;0;;;
28766;112969;7;jeudi;3;0;60.0;5.0;4.0
28767;112969;7;jeudi;4;0;;;
28768;112969;7;jeudi;5;0;40.0;1.0;2.0
28769;112969;7;jeudi;6;1;;;
28806;112972;7;lundi;1;0;30.0;1.0;1.0
28807;112972;7;lundi;2;0;;;
28808;112972;7;lundi;3;0;30.0;2.0;4.0
28809;112972;7;lundi;4;0;;;
28810;112972;7;lundi;5;0;60.0;1.0;2.0
28811;112972;7;lundi;6;0;;;
28848;112974;7;dimanche;1;0;30.0;1.0;2.0
28849;112974;7;dimanche;2;1;;;
28850;112974;7;dimanche;3;0;45.0;1.0;2.0
28851;112974;7;dimanche;4;0;;;
28852;112974;7;dimanche;5;1;;;
28853;112974;7;dimanche;6;1;;;
28890;112976;7;mercredi;1;0;15.0;1.0;1.0
28891;112976;7;mercredi;2;0;;;
28892;112976;7;mercredi;3;0;30.0;1.0;1.0
28893;112976;7;mercredi;4;1;;;
28894;112976;7;mercredi;5;0;30.0;1.0;1.0
28895;112976;7;mercredi;6;1;;;
28932;112982;7;mercredi;1;9;;;
28933;112982;7;mercredi;2;9;;;
28934;112982;7;mercredi;3;9;;;
28935;112982;7;mercredi;4;9;;;
28936;112982;7;mercredi;5;9;;;
28937;112982;7;mercredi;6;9;;;
28974;112989;7;lundi;1;0;;1.0;1.0
28975;112989;7;lundi;2;1;;;
28976;112989;7;lundi;3;0;25.0;1.0;1.0
28977;112989;7;lundi;4;1;;;
28978;112989;7;lundi;5;0;30.0;1.0;1.0
28979;112989;7;lundi;6;0;;;
29016;112994;7;lundi;1;0;5.0;1.0;1.0
29017;112994;7;lundi;2;1;;;
29018;112994;7;lundi;3;0;15.0;1.0;1.0
29019;112994;7;lundi;4;1;;;
29020;112994;7;lundi;5;0;25.0;1.0;2.0
29021;112994;7;lundi;6;1;;;
29058;112995;7;jeudi;1;0;10.0;1.0;1.0
29059;112995;7;jeudi;2;0;;;
29060;112995;7;jeudi;3;0;30.0;1.0;1.0
29061;112995;7;jeudi;4;0;;;
29062;112995;7;jeudi;5;0;30.0;1.0;1.0
29063;112995;7;jeudi;6;0;;;
29100;112999;7;dimanche;1;9;;;
29101;112999;7;dimanche;2;9;;;
29102;112999;7;dimanche;3;9;;;
29103;112999;7;dimanche;4;9;;;
29104;112999;7;dimanche;5;9;;;
29105;112999;7;dimanche;6;9;;;
29142;113005;7;jeudi;1;0;15.0;1.0;1.0
29143;113005;7;jeudi;2;1;;;
29144;113005;7;jeudi;3;0;60.0;1.0;2.0
29145;113005;7;jeudi;4;0;;;
29146;113005;7;jeudi;5;0;30.0;1.0;2.0
29147;113005;7;jeudi;6;1;;;
29184;113007;7;mercredi;1;0;35.0;1.0;1.0
29185;113007;7;mercredi;2;1;;;
29186;113007;7;mercredi;3;0;80.0;3.0;3.0
29187;113007;7;mercredi;4;1;;;
29188;113007;7;mercredi;5;0;60.0;1.0;2.0
29189;113007;7;mercredi;6;1;;;
29226;113008;7;lundi;1;0;15.0;1.0;1.0
29227;113008;7;lundi;2;0;;;
29228;113008;7;lundi;3;0;25.0;1.0;2.0
29229;113008;7;lundi;4;1;;;
29230;113008;7;lundi;5;0;15.0;1.0;2.0
29231;113008;7;lundi;6;0;;;
29268;113009;7;vendredi;1;0;15.0;1.0;2.0
29269;113009;7;vendredi;2;0;;;
29270;113009;7;vendredi;3;0;45.0;1.0;2.0
29271;113009;7;vendredi;4;0;;;
29272;113009;7;vendredi;5;0;180.0;3.0;3.0
29273;113009;7;vendredi;6;0;;;
29310;113011;7;lundi;1;0;15.0;1.0;1.0
29311;113011;7;lundi;2;1;;;
29312;113011;7;lundi;3;0;30.0;1.0;2.0
29313;113011;7;lundi;4;1;;;
29314;113011;7;lundi;5;0;20.0;1.0;2.0
29315;113011;7;lundi;6;1;;;
29352;113014;7;mercredi;1;0;;1.0;1.0
29353;113014;7;mercredi;2;0;;;
29354;113014;7;mercredi;3;0;30.0;1.0;1.0
29355;113014;7;mercredi;4;0;;;
