;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;29;48;120.689655172
1;2;Champagne;2;7;150.0
2;3;Picardie;2;9;225.0
3;4;Haute-Normandie;8;17;162.5
4;5;Centre;1;6;200.0
5;6;Basse-Normandie;4;8;250.0
6;7;Bourgogne;2;6;125.0
7;8;Nord;8;13;153.125
8;9;Lorraine;3;13;116.666666667
9;10;Alsace;1;6;200.0
10;11;Franche Comté;1;3;150.0
11;12;Pays de la Loire;2;14;150.0
12;13;Bretagne;3;17;166.666666667
13;14;Poitou Charentes;10;16;130.0
14;15;Aquitaine;9;18;155.555555556
15;16;Midi-Pyrénées;5;9;120.0
16;17;limousin;2;1;150.0
17;18;Rhône-Alpes;15;31;163.333333333
18;19;Auvergne;3;9;116.666666667
19;20;Languedoc;3;12;266.666666667
20;21;Provence Côte d'Azur;7;20;125.0
