;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;8;6;93.75
1;2;Champagne;7;4;135.714285714
2;3;Picardie;0;2;
3;4;Haute-Normandie;0;1;
4;5;Centre;9;9;93.3333333333
5;6;Basse-Normandie;1;1;150.0
6;7;Bourgogne;1;2;50.0
7;8;Nord;5;6;70.0
8;9;Lorraine;9;7;73.0
9;10;Alsace;1;2;100.0
10;11;Franche Comté;2;4;150.0
11;12;Pays de la Loire;6;7;84.1666666667
12;13;Bretagne;7;7;78.5714285714
13;14;Poitou Charentes;6;4;105.0
14;15;Aquitaine;16;14;131.5625
15;16;Midi-Pyrénées;7;6;74.2857142857
16;17;limousin;1;2;150.0
17;18;Rhône-Alpes;7;8;114.285714286
18;19;Auvergne;14;6;115.285714286
19;20;Languedoc;13;10;96.1538461538
20;21;Provence Côte d'Azur;12;6;162.5
