;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;118;62;113.220338983
1;2;Champagne;1;1;100.0
2;3;Picardie;24;10;71.8333333333
3;4;Haute-Normandie;8;4;180.625
4;5;Centre;9;4;66.6666666667
5;6;Basse-Normandie;8;5;102.5
6;7;Bourgogne;5;1;62.0
7;8;Nord;17;5;90.1176470588
8;9;Lorraine;18;9;80.6111111111
9;10;Alsace;10;6;61.5
10;11;Franche Comté;3;2;130.0
11;12;Pays de la Loire;34;12;90.6176470588
12;13;Bretagne;18;7;76.9444444444
13;14;Poitou Charentes;4;3;212.5
14;15;Aquitaine;26;11;103.461538462
15;16;Midi-Pyrénées;12;7;118.333333333
16;17;limousin;0;1;
17;18;Rhône-Alpes;27;20;119.259259259
18;19;Auvergne;2;3;150.0
19;20;Languedoc;11;4;64.0909090909
20;21;Provence Côte d'Azur;23;12;105.608695652
