;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;784;601;120.987563776
1;2;Champagne;182;129;134.987637363
2;3;Picardie;222;148;135.412162162
3;4;Haute-Normandie;194;132;124.262886598
4;5;Centre;307;203;133.849348534
5;6;Basse-Normandie;228;136;124.872807018
6;7;Bourgogne;82;68;113.475609756
7;8;Nord;266;227;135.860902256
8;9;Lorraine;256;194;129.12890625
9;10;Alsace;136;119;123.580882353
10;11;Franche Comté;145;131;121.387931034
11;12;Pays de la Loire;379;225;121.697889182
12;13;Bretagne;290;220;122.453448276
13;14;Poitou Charentes;303;164;132.326732673
14;15;Aquitaine;373;244;125.302949062
15;16;Midi-Pyrénées;237;153;136.105485232
16;17;limousin;80;44;115.875
17;18;Rhône-Alpes;434;343;121.973502304
18;19;Auvergne;134;117;124.559701493
19;20;Languedoc;303;254;122.265676568
20;21;Provence Côte d'Azur;319;227;124.396551724
