;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;472;62;13.2108050847
1;2;Champagne;9;1;5.66666666667
2;3;Picardie;69;10;22.4891304348
3;4;Haute-Normandie;26;4;9.38461538462
4;5;Centre;42;4;11.1188095238
5;6;Basse-Normandie;48;5;12.0520833333
6;7;Bourgogne;31;1;11.8548387097
7;8;Nord;51;5;16.9803921569
8;9;Lorraine;27;9;20.5555555556
9;10;Alsace;48;6;11.5
10;11;Franche Comté;29;2;14.2672413793
11;12;Pays de la Loire;159;12;10.2264150943
12;13;Bretagne;39;7;15.2692307692
13;14;Poitou Charentes;30;3;16.0666666667
14;15;Aquitaine;106;11;13.9764150943
15;16;Midi-Pyrénées;101;7;11.7920792079
16;17;limousin;4;1;3.75
17;18;Rhône-Alpes;218;20;17.7224770642
18;19;Auvergne;27;3;9.44444444444
19;20;Languedoc;32;4;15.21875
20;21;Provence Côte d'Azur;159;12;10.213836478
