;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;223;29;86.6625560538
1;2;Champagne;38;6;65.9473684211
2;3;Picardie;111;11;74.6936936937
3;4;Haute-Normandie;86;12;92.6337209302
4;5;Centre;132;13;77.1477272727
5;6;Basse-Normandie;69;8;70.5072463768
6;7;Bourgogne;72;7;73.6319444444
7;8;Nord;103;14;80.7766990291
8;9;Lorraine;202;20;79.0099009901
9;10;Alsace;90;9;68.4722222222
10;11;Franche Comté;23;3;76.7391304348
11;12;Pays de la Loire;155;15;72.1419354839
12;13;Bretagne;168;17;87.7261904762
13;14;Poitou Charentes;95;13;77.0526315789
14;15;Aquitaine;278;27;91.868705036
15;16;Midi-Pyrénées;118;14;93.8813559322
16;17;limousin;30;2;64.4166666667
17;18;Rhône-Alpes;206;22;85.5502427184
18;19;Auvergne;75;7;99.2333333333
19;20;Languedoc;150;18;93.2466666667
20;21;Provence Côte d'Azur;144;15;82.3854166667
