;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;225;77;120.266666667
1;2;Champagne;15;5;116.333333333
2;3;Picardie;32;12;120.15625
3;4;Haute-Normandie;66;21;122.075757576
4;5;Centre;36;13;106.527777778
5;6;Basse-Normandie;29;11;109.310344828
6;7;Bourgogne;12;6;105.833333333
7;8;Nord;18;11;111.111111111
8;9;Lorraine;51;15;112.176470588
9;10;Alsace;18;5;136.388888889
10;11;Franche Comté;12;4;178.333333333
11;12;Pays de la Loire;66;28;104.174242424
12;13;Bretagne;81;32;104.790123457
13;14;Poitou Charentes;25;8;138.6
14;15;Aquitaine;78;25;115.807692308
15;16;Midi-Pyrénées;48;19;118.541666667
16;17;limousin;7;3;112.142857143
17;18;Rhône-Alpes;121;43;129.900826446
18;19;Auvergne;34;9;99.2647058824
19;20;Languedoc;69;25;130.434782609
20;21;Provence Côte d'Azur;68;24;113.911764706
