;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;259;33;69.5752895753
1;2;Champagne;161;16;70.0186335404
2;3;Picardie;150;16;60.7733333333
3;4;Haute-Normandie;114;11;62.9385964912
4;5;Centre;81;13;49.5925925926
5;6;Basse-Normandie;151;14;66.7417218543
6;7;Bourgogne;64;5;78.4375
7;8;Nord;102;16;73.1568627451
8;9;Lorraine;142;17;53.9647887324
9;10;Alsace;92;15;66.8586956522
10;11;Franche Comté;34;3;43.5294117647
11;12;Pays de la Loire;184;22;53.8913043478
12;13;Bretagne;243;24;70.304526749
13;14;Poitou Charentes;203;16;54.3645320197
14;15;Aquitaine;328;26;60.243902439
15;16;Midi-Pyrénées;151;13;58.4370860927
16;17;limousin;38;3;54.4210526316
17;18;Rhône-Alpes;204;24;65.1568627451
18;19;Auvergne;119;9;52.4789915966
19;20;Languedoc;146;18;57.4452054795
20;21;Provence Côte d'Azur;166;18;69.0662650602
