;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;1265;319;197.271541502
1;2;Champagne;294;70;263.823129252
2;3;Picardie;470;79;189.085106383
3;4;Haute-Normandie;506;79;245.9743083
4;5;Centre;534;113;197.02247191
5;6;Basse-Normandie;676;86;207.820266272
6;7;Bourgogne;189;32;219.740740741
7;8;Nord;641;127;267.251950078
8;9;Lorraine;685;114;237.196350365
9;10;Alsace;383;74;207.208877285
10;11;Franche Comté;425;80;206.541176471
11;12;Pays de la Loire;739;125;201.571718539
12;13;Bretagne;906;119;211.535871965
13;14;Poitou Charentes;489;90;204.252556237
14;15;Aquitaine;795;147;174.888050314
15;16;Midi-Pyrénées;447;78;185.218120805
16;17;limousin;153;27;179.107843137
17;18;Rhône-Alpes;1190;198;195.749159664
18;19;Auvergne;469;74;207.624733475
19;20;Languedoc;903;142;179.719822813
20;21;Provence Côte d'Azur;719;131;173.498609179
