;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;18;13;180.555555556
1;2;Champagne;1;2;50.0
2;3;Picardie;1;2;100.0
3;4;Haute-Normandie;1;2;100.0
4;5;Centre;7;6;65.0
5;6;Basse-Normandie;1;2;100.0
6;7;Bourgogne;1;3;100.0
7;8;Nord;4;5;87.5
8;9;Lorraine;6;8;125.0
9;10;Alsace;4;2;137.5
10;11;Franche Comté;22;15;97.0454545455
11;12;Pays de la Loire;1;5;100.0
12;13;Bretagne;5;6;90.0
13;14;Poitou Charentes;3;9;150.0
14;15;Aquitaine;7;7;137.857142857
15;16;Midi-Pyrénées;6;5;166.666666667
16;17;limousin;0;1;
17;18;Rhône-Alpes;9;12;127.777777778
18;19;Auvergne;4;4;112.5
19;20;Languedoc;10;5;104.5
20;21;Provence Côte d'Azur;5;3;130.0
