;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;94;17;99.5159574468
1;2;Champagne;36;6;97.5833333333
2;3;Picardie;38;5;75.3289473684
3;4;Haute-Normandie;21;3;56.2738095238
4;5;Centre;87;13;109.862068966
5;6;Basse-Normandie;14;2;59.2857142857
6;7;Bourgogne;19;2;57.8947368421
7;8;Nord;32;7;70.234375
8;9;Lorraine;93;10;66.8817204301
9;10;Alsace;43;5;94.5348837209
10;11;Franche Comté;50;6;91.37
11;12;Pays de la Loire;59;7;73.7457627119
12;13;Bretagne;48;8;70.3229166667
13;14;Poitou Charentes;103;10;76.5145631068
14;15;Aquitaine;141;17;100.659574468
15;16;Midi-Pyrénées;149;11;81.3288590604
16;17;limousin;35;3;77.9428571429
17;18;Rhône-Alpes;155;18;89.3338709677
18;19;Auvergne;104;9;80.1057692308
19;20;Languedoc;170;14;75.5235294118
20;21;Provence Côte d'Azur;111;10;103.18018018
