;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;278;60;38.4964028777
1;2;Champagne;27;4;35.8518518519
2;3;Picardie;116;22;43.1724137931
3;4;Haute-Normandie;79;13;35.2278481013
4;5;Centre;55;9;33.5456363636
5;6;Basse-Normandie;45;12;33.4022222222
6;7;Bourgogne;42;9;29.0
7;8;Nord;27;9;39.9259259259
8;9;Lorraine;98;17;33.7857142857
9;10;Alsace;58;12;29.5
10;11;Franche Comté;59;8;43.2627118644
11;12;Pays de la Loire;126;26;28.7752380952
12;13;Bretagne;91;17;29.0659340659
13;14;Poitou Charentes;42;10;29.2142857143
14;15;Aquitaine;101;21;31.2772277228
15;16;Midi-Pyrénées;60;8;37.2833333333
16;17;limousin;23;4;50.2608695652
17;18;Rhône-Alpes;279;46;36.164874552
18;19;Auvergne;39;8;55.641025641
19;20;Languedoc;90;20;39.5777777778
20;21;Provence Côte d'Azur;171;28;33.2105263158
