;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;24;17;150.3125
1;2;Champagne;10;6;145.0
2;3;Picardie;1;5;100.0
3;4;Haute-Normandie;3;3;100.0
4;5;Centre;12;13;115.416666667
5;6;Basse-Normandie;2;2;125.0
6;7;Bourgogne;1;2;50.0
7;8;Nord;6;7;75.0
8;9;Lorraine;10;10;95.7
9;10;Alsace;4;5;112.5
10;11;Franche Comté;9;6;133.333333333
11;12;Pays de la Loire;6;7;84.1666666667
12;13;Bretagne;8;8;93.75
13;14;Poitou Charentes;11;10;80.0
14;15;Aquitaine;19;17;131.842105263
15;16;Midi-Pyrénées;16;11;126.25
16;17;limousin;1;3;150.0
17;18;Rhône-Alpes;16;18;153.125
18;19;Auvergne;15;9;114.266666667
19;20;Languedoc;20;14;115.0
20;21;Provence Côte d'Azur;17;10;158.823529412
