;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;432;37;286.319444444
1;2;Champagne;52;4;309.423076923
2;3;Picardie;76;6;300.526315789
3;4;Haute-Normandie;117;8;274.358974359
4;5;Centre;217;12;296.175115207
5;6;Basse-Normandie;54;5;400.185185185
6;7;Bourgogne;23;2;330.434782609
7;8;Nord;286;17;329.423076923
8;9;Lorraine;177;13;294.519774011
9;10;Alsace;325;19;305.384615385
10;11;Franche Comté;149;10;275.181208054
11;12;Pays de la Loire;331;23;330.592145015
12;13;Bretagne;215;14;264.76744186
13;14;Poitou Charentes;135;9;307.259259259
14;15;Aquitaine;236;16;342.584745763
15;16;Midi-Pyrénées;143;10;328.496503497
16;17;limousin;128;6;242.03125
17;18;Rhône-Alpes;509;31;322.328094303
18;19;Auvergne;181;8;269.060773481
19;20;Languedoc;353;20;338.130311615
20;21;Provence Côte d'Azur;128;9;405.0
