;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;0;3;
1;2;Champagne;1;5;150.0
2;3;Picardie;2;2;72.5
3;4;Haute-Normandie;1;3;150.0
4;5;Centre;0;4;
5;6;Basse-Normandie;0;3;
6;7;Bourgogne;1;1;100.0
7;8;Nord;2;8;112.5
8;9;Lorraine;1;4;250.0
9;10;Alsace;0;3;
10;11;Franche Comté;0;1;
11;12;Pays de la Loire;2;1;91.5
12;13;Bretagne;0;1;
13;14;Poitou Charentes;0;1;
14;15;Aquitaine;0;0;
15;16;Midi-Pyrénées;1;2;250.0
16;17;limousin;0;3;
17;18;Rhône-Alpes;1;2;150.0
18;19;Auvergne;0;0;
19;20;Languedoc;0;2;
20;21;Provence Côte d'Azur;0;2;
