;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;42;8;10.7976190476
1;2;Champagne;32;6;8.1328125
2;3;Picardie;2;2;6.0
3;4;Haute-Normandie;16;4;10.125
4;5;Centre;3;6;10.6666666667
5;6;Basse-Normandie;28;4;9.82142857143
6;7;Bourgogne;1;2;6.0
7;8;Nord;58;15;8.83620689655
8;9;Lorraine;21;5;9.85714285714
9;10;Alsace;21;4;12.7619047619
10;11;Franche Comté;0;1;
11;12;Pays de la Loire;0;2;
12;13;Bretagne;6;1;10.3333333333
13;14;Poitou Charentes;24;3;10.5
14;15;Aquitaine;2;1;12.0
15;16;Midi-Pyrénées;11;2;10.9090909091
16;17;limousin;6;4;12.6666666667
17;18;Rhône-Alpes;16;5;9.6875
18;19;Auvergne;12;1;13.0
19;20;Languedoc;27;3;11.4814814815
20;21;Provence Côte d'Azur;7;4;15.7142857143
