;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;34;29;173.117647059
1;2;Champagne;5;6;99.0
2;3;Picardie;12;11;103.708333333
3;4;Haute-Normandie;5;12;135.0
4;5;Centre;14;13;139.357142857
5;6;Basse-Normandie;4;8;120.0
6;7;Bourgogne;5;7;138.0
7;8;Nord;11;14;101.045454545
8;9;Lorraine;15;20;134.0
9;10;Alsace;8;9;159.5
10;11;Franche Comté;1;3;140.0
11;12;Pays de la Loire;8;15;119.0625
12;13;Bretagne;13;17;133.846153846
13;14;Poitou Charentes;9;13;138.888888889
14;15;Aquitaine;9;27;123.555555556
15;16;Midi-Pyrénées;13;14;158.461538462
16;17;limousin;1;2;130.0
17;18;Rhône-Alpes;7;22;153.142857143
18;19;Auvergne;9;7;136.555555556
19;20;Languedoc;24;18;173.0
20;21;Provence Côte d'Azur;9;15;218.666666667
