;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;2;32;77.5
1;2;Champagne;0;0;
2;3;Picardie;3;11;116.666666667
3;4;Haute-Normandie;2;9;127.5
4;5;Centre;0;5;
5;6;Basse-Normandie;1;4;100.0
6;7;Bourgogne;4;5;81.25
7;8;Nord;1;4;125.0
8;9;Lorraine;0;6;
9;10;Alsace;0;3;
10;11;Franche Comté;0;5;
11;12;Pays de la Loire;1;8;105.0
12;13;Bretagne;0;10;
13;14;Poitou Charentes;1;4;100.0
14;15;Aquitaine;0;8;
15;16;Midi-Pyrénées;1;6;50.0
16;17;limousin;0;4;
17;18;Rhône-Alpes;2;20;117.5
18;19;Auvergne;1;5;100.0
19;20;Languedoc;1;10;80.0
20;21;Provence Côte d'Azur;4;14;116.25
