;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;658;601;325.939209726
1;2;Champagne;168;129;329.910714286
2;3;Picardie;159;148;299.588050314
3;4;Haute-Normandie;123;132;330.341463415
4;5;Centre;308;203;320.613636364
5;6;Basse-Normandie;201;136;325.502487562
6;7;Bourgogne;97;68;303.608247423
7;8;Nord;333;227;328.528528529
8;9;Lorraine;297;194;324.084175084
9;10;Alsace;142;119;332.528169014
10;11;Franche Comté;166;131;323.792168675
11;12;Pays de la Loire;338;225;335.562130178
12;13;Bretagne;493;220;319.818458418
13;14;Poitou Charentes;442;164;317.871040724
14;15;Aquitaine;509;244;312.823182711
15;16;Midi-Pyrénées;409;153;311.750611247
16;17;limousin;71;44;323.478873239
17;18;Rhône-Alpes;399;343;337.704260652
18;19;Auvergne;181;117;332.872928177
19;20;Languedoc;355;254;327.030985915
20;21;Provence Côte d'Azur;299;227;327.618729097
