;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;7;18;29.1428571429
1;2;Champagne;0;4;
2;3;Picardie;0;6;
3;4;Haute-Normandie;1;6;50.0
4;5;Centre;6;14;20.0
5;6;Basse-Normandie;0;4;
6;7;Bourgogne;5;5;37.8
7;8;Nord;0;9;
8;9;Lorraine;11;12;28.4545454545
9;10;Alsace;1;4;70.0
10;11;Franche Comté;4;23;28.75
11;12;Pays de la Loire;5;10;30.2
12;13;Bretagne;1;9;25.0
13;14;Poitou Charentes;1;14;50.0
14;15;Aquitaine;7;10;21.4285714286
15;16;Midi-Pyrénées;5;12;34.0
16;17;limousin;8;2;66.0
17;18;Rhône-Alpes;8;20;50.625
18;19;Auvergne;0;7;
19;20;Languedoc;2;9;22.5
20;21;Provence Côte d'Azur;9;6;33.8888888889
