;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;538;282;114.137546468
1;2;Champagne;88;59;120.113636364
2;3;Picardie;112;69;87.4464285714
3;4;Haute-Normandie;114;53;109.51754386
4;5;Centre;124;90;109.10483871
5;6;Basse-Normandie;89;50;88.6292134831
6;7;Bourgogne;60;36;92.1666666667
7;8;Nord;123;100;107.5
8;9;Lorraine;109;80;97.7247706422
9;10;Alsace;59;45;109.406779661
10;11;Franche Comté;76;51;108.894736842
11;12;Pays de la Loire;195;100;98.7897435897
12;13;Bretagne;181;101;93.7403314917
13;14;Poitou Charentes;129;74;106.19379845
14;15;Aquitaine;154;97;100.925324675
15;16;Midi-Pyrénées;153;75;88.4444444444
16;17;limousin;32;17;85.625
17;18;Rhône-Alpes;259;145;107.021235521
18;19;Auvergne;60;43;116.0
19;20;Languedoc;191;112;122.827225131
20;21;Provence Côte d'Azur;149;96;111.399328859
