;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;2;6;137.0
1;2;Champagne;2;4;195.0
2;3;Picardie;3;2;88.3333333333
3;4;Haute-Normandie;0;1;
4;5;Centre;0;9;
5;6;Basse-Normandie;0;1;
6;7;Bourgogne;1;2;125.0
7;8;Nord;4;6;117.25
8;9;Lorraine;2;7;101.5
9;10;Alsace;3;2;291.333333333
10;11;Franche Comté;0;4;
11;12;Pays de la Loire;3;7;138.666666667
12;13;Bretagne;4;7;144.5
13;14;Poitou Charentes;0;4;
14;15;Aquitaine;1;14;102.0
15;16;Midi-Pyrénées;3;6;128.666666667
16;17;limousin;0;2;
17;18;Rhône-Alpes;6;8;111.666666667
18;19;Auvergne;4;6;134.0
19;20;Languedoc;5;10;127.4
20;21;Provence Côte d'Azur;6;6;121.666666667
