;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;800;48;325.24625
1;2;Champagne;113;7;356.283185841
2;3;Picardie;137;9;315.03649635
3;4;Haute-Normandie;260;17;305.971153846
4;5;Centre;145;6;324.275862069
5;6;Basse-Normandie;132;8;275.454545455
6;7;Bourgogne;94;6;320.531914894
7;8;Nord;175;13;301.142857143
8;9;Lorraine;198;13;262.02020202
9;10;Alsace;49;6;210.0
10;11;Franche Comté;56;3;205.714285714
11;12;Pays de la Loire;244;14;281.557377049
12;13;Bretagne;221;17;316.742081448
13;14;Poitou Charentes;258;16;361.531007752
14;15;Aquitaine;272;18;322.852941176
15;16;Midi-Pyrénées;117;9;282.435897436
16;17;limousin;18;1;377.777777778
17;18;Rhône-Alpes;471;31;331.581740977
18;19;Auvergne;125;9;236.4
19;20;Languedoc;212;12;275.141509434
20;21;Provence Côte d'Azur;282;20;335.79787234
