;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;700;601;49.7142857143
1;2;Champagne;134;129;50.2798507463
2;3;Picardie;115;148;42.347826087
3;4;Haute-Normandie;129;132;53.3798449612
4;5;Centre;179;203;45.6424581006
5;6;Basse-Normandie;176;136;53.75
6;7;Bourgogne;51;68;51.568627451
7;8;Nord;264;227;48.4962121212
8;9;Lorraine;223;194;46.3744394619
9;10;Alsace;143;119;55.4545454545
10;11;Franche Comté;137;131;43.5766423358
11;12;Pays de la Loire;258;225;49.2044573643
12;13;Bretagne;231;220;51.6125541126
13;14;Poitou Charentes;162;164;46.3580246914
14;15;Aquitaine;297;244;45.3703703704
15;16;Midi-Pyrénées;143;153;45.4545454545
16;17;limousin;67;44;41.1194029851
17;18;Rhône-Alpes;346;343;53.3323699422
18;19;Auvergne;139;117;44.8902877698
19;20;Languedoc;243;254;56.4218106996
20;21;Provence Côte d'Azur;309;227;41.9692556634
