;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;44;26;117.477272727
1;2;Champagne;5;4;126.0
2;3;Picardie;3;5;183.333333333
3;4;Haute-Normandie;9;8;157.222222222
4;5;Centre;0;3;
5;6;Basse-Normandie;11;5;225.0
6;7;Bourgogne;2;3;147.5
7;8;Nord;1;5;150.0
8;9;Lorraine;7;5;150.0
9;10;Alsace;4;4;120.0
10;11;Franche Comté;5;1;132.0
11;12;Pays de la Loire;7;6;137.142857143
12;13;Bretagne;10;8;143.5
13;14;Poitou Charentes;0;2;
14;15;Aquitaine;7;8;193.571428571
15;16;Midi-Pyrénées;1;3;100.0
16;17;limousin;1;1;50.0
17;18;Rhône-Alpes;28;17;129.464285714
18;19;Auvergne;2;1;300.0
19;20;Languedoc;11;8;137.045454545
20;21;Provence Côte d'Azur;16;10;127.1875
