;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;67;26;157.164179104
1;2;Champagne;4;4;182.0
2;3;Picardie;6;5;94.3333333333
3;4;Haute-Normandie;22;8;230.363636364
4;5;Centre;21;3;87.0
5;6;Basse-Normandie;17;5;239.294117647
6;7;Bourgogne;12;3;232.5
7;8;Nord;7;5;4.0
8;9;Lorraine;17;5;198.705882353
9;10;Alsace;0;4;
10;11;Franche Comté;3;1;350.0
11;12;Pays de la Loire;14;6;14.4285714286
12;13;Bretagne;32;8;45.875
13;14;Poitou Charentes;10;2;174.0
14;15;Aquitaine;40;8;181.575
15;16;Midi-Pyrénées;1;3;250.0
16;17;limousin;7;1;10.2857142857
17;18;Rhône-Alpes;46;17;143.695652174
18;19;Auvergne;5;1;250.0
19;20;Languedoc;25;8;294.4
20;21;Provence Côte d'Azur;37;10;55.6216216216
