;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;31;17;64.1935483871
1;2;Champagne;6;6;65.8333333333
2;3;Picardie;7;5;72.1428571429
3;4;Haute-Normandie;1;3;55.0
4;5;Centre;19;13;45.5263157895
5;6;Basse-Normandie;2;2;32.5
6;7;Bourgogne;7;2;28.2142857143
7;8;Nord;12;7;59.5833333333
8;9;Lorraine;10;10;53.75
9;10;Alsace;13;5;61.5384615385
10;11;Franche Comté;14;6;55.0
11;12;Pays de la Loire;7;7;37.8571428571
12;13;Bretagne;23;8;35.5434782609
13;14;Poitou Charentes;22;10;48.6363636364
14;15;Aquitaine;22;17;46.5909090909
15;16;Midi-Pyrénées;20;11;53.375
16;17;limousin;1;3;110.0
17;18;Rhône-Alpes;25;18;44.22
18;19;Auvergne;16;9;56.25
19;20;Languedoc;21;14;67.6904761905
20;21;Provence Côte d'Azur;13;10;39.4230769231
