;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;46;29;61.6304347826
1;2;Champagne;18;6;47.2222222222
2;3;Picardie;9;11;67.7777777778
3;4;Haute-Normandie;17;12;67.6470588235
4;5;Centre;24;13;53.9583333333
5;6;Basse-Normandie;9;8;107.777777778
6;7;Bourgogne;7;7;42.5
7;8;Nord;23;14;63.6956521739
8;9;Lorraine;41;20;73.5853658537
9;10;Alsace;15;9;80.6666666667
10;11;Franche Comté;4;3;61.25
11;12;Pays de la Loire;17;15;52.3529411765
12;13;Bretagne;31;17;52.5967741935
13;14;Poitou Charentes;12;13;58.3333333333
14;15;Aquitaine;31;27;61.8709677419
15;16;Midi-Pyrénées;15;14;74.4
16;17;limousin;6;2;64.1666666667
17;18;Rhône-Alpes;31;22;60.9677419355
18;19;Auvergne;12;7;106.458333333
19;20;Languedoc;37;18;62.027027027
20;21;Provence Côte d'Azur;8;15;60.0
