;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;51;33;136.333333333
1;2;Champagne;27;16;123.592592593
2;3;Picardie;23;16;95.3652173913
3;4;Haute-Normandie;16;11;108.8125
4;5;Centre;15;13;147.766666667
5;6;Basse-Normandie;24;14;121.0
6;7;Bourgogne;11;5;110.636363636
7;8;Nord;22;16;122.136363636
8;9;Lorraine;21;17;169.685714286
9;10;Alsace;22;15;169.772727273
10;11;Franche Comté;9;3;185.555555556
11;12;Pays de la Loire;20;22;108.35
12;13;Bretagne;32;24;145.0390625
13;14;Poitou Charentes;37;16;116.785135135
14;15;Aquitaine;48;26;200.380208333
15;16;Midi-Pyrénées;23;13;131.304347826
16;17;limousin;6;3;119.166666667
17;18;Rhône-Alpes;33;24;146.636363636
18;19;Auvergne;11;9;124.381818182
19;20;Languedoc;37;18;146.972972973
20;21;Provence Côte d'Azur;32;18;114.96875
