;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;8;33;119.375
1;2;Champagne;10;16;162.8
2;3;Picardie;9;16;128.333333333
3;4;Haute-Normandie;5;11;96.0
4;5;Centre;7;13;125.0
5;6;Basse-Normandie;17;14;152.352941176
6;7;Bourgogne;3;5;113.333333333
7;8;Nord;5;16;76.0
8;9;Lorraine;10;17;149.3
9;10;Alsace;3;15;166.666666667
10;11;Franche Comté;2;3;85.0
11;12;Pays de la Loire;6;22;161.166666667
12;13;Bretagne;19;24;166.894736842
13;14;Poitou Charentes;16;16;206.9375
14;15;Aquitaine;11;26;146.818181818
15;16;Midi-Pyrénées;14;13;303.571428571
16;17;limousin;0;3;
17;18;Rhône-Alpes;15;24;111.2
18;19;Auvergne;2;9;75.0
19;20;Languedoc;11;18;279.545454545
20;21;Provence Côte d'Azur;7;18;157.142857143
