;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;49;18;123.163265306
1;2;Champagne;7;4;115.0
2;3;Picardie;6;6;102.5
3;4;Haute-Normandie;14;6;166.0
4;5;Centre;23;14;123.913043478
5;6;Basse-Normandie;11;4;137.727272727
6;7;Bourgogne;8;5;147.5
7;8;Nord;21;9;124.047619048
8;9;Lorraine;32;12;131.40625
9;10;Alsace;6;4;142.5
10;11;Franche Comté;59;23;120.423728814
11;12;Pays de la Loire;37;10;146.716216216
12;13;Bretagne;27;9;109.444444444
13;14;Poitou Charentes;41;14;112.56097561
14;15;Aquitaine;17;10;112.058823529
15;16;Midi-Pyrénées;32;12;112.65625
16;17;limousin;3;2;111.666666667
17;18;Rhône-Alpes;50;20;122.8
18;19;Auvergne;11;7;106.818181818
19;20;Languedoc;29;9;130.517241379
20;21;Provence Côte d'Azur;16;6;121.875
