;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;109;33;201.19266055
1;2;Champagne;38;16;261.842105263
2;3;Picardie;68;16;200.764705882
3;4;Haute-Normandie;46;11;212.826086957
4;5;Centre;47;13;258.829787234
5;6;Basse-Normandie;41;14;193.024390244
6;7;Bourgogne;7;5;350.0
7;8;Nord;84;16;232.452380952
8;9;Lorraine;81;17;192.283950617
9;10;Alsace;42;15;244.166666667
10;11;Franche Comté;1;3;70.0
11;12;Pays de la Loire;98;22;222.525510204
12;13;Bretagne;59;24;226.186440678
13;14;Poitou Charentes;63;16;238.968253968
14;15;Aquitaine;92;26;181.711956522
15;16;Midi-Pyrénées;41;13;243.073170732
16;17;limousin;14;3;232.142857143
17;18;Rhône-Alpes;69;24;243.333333333
18;19;Auvergne;20;9;187.5
19;20;Languedoc;58;18;193.853448276
20;21;Provence Côte d'Azur;58;18;248.879310345
