;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;297;60;146.164983165
1;2;Champagne;20;4;163.25
2;3;Picardie;92;22;150.695652174
3;4;Haute-Normandie;82;13;170.012195122
4;5;Centre;53;9;125.287735849
5;6;Basse-Normandie;81;12;186.475308642
6;7;Bourgogne;53;9;146.509433962
7;8;Nord;46;9;130.690217391
8;9;Lorraine;87;17;145.591954023
9;10;Alsace;42;12;161.845238095
10;11;Franche Comté;65;8;177.4
11;12;Pays de la Loire;153;26;139.173202614
12;13;Bretagne;91;17;137.296703297
13;14;Poitou Charentes;61;10;190.737704918
14;15;Aquitaine;121;21;163.640495868
15;16;Midi-Pyrénées;52;8;127.980769231
16;17;limousin;9;4;148.333333333
17;18;Rhône-Alpes;296;46;137.195945946
18;19;Auvergne;57;8;154.122807018
19;20;Languedoc;107;20;157.457943925
20;21;Provence Côte d'Azur;150;28;171.351666667
