;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;1460;601;136.726027397
1;2;Champagne;359;129;146.267409471
2;3;Picardie;468;148;133.049145299
3;4;Haute-Normandie;396;132;139.022727273
4;5;Centre;527;203;143.218216319
5;6;Basse-Normandie;360;136;126.631944444
6;7;Bourgogne;141;68;141.276595745
7;8;Nord;966;227;139.79373706
8;9;Lorraine;542;194;134.474169742
9;10;Alsace;317;119;136.766561514
10;11;Franche Comté;341;131;136.325513196
11;12;Pays de la Loire;596;225;137.921979866
12;13;Bretagne;723;220;150.359612725
13;14;Poitou Charentes;417;164;139.095923261
14;15;Aquitaine;632;244;126.741297468
15;16;Midi-Pyrénées;425;153;141.155294118
16;17;limousin;101;44;145.297029703
17;18;Rhône-Alpes;763;343;138.775229358
18;19;Auvergne;287;117;143.510452962
19;20;Languedoc;640;254;131.74296875
20;21;Provence Côte d'Azur;566;227;130.660335689
