;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;2655;601;211.956685499
1;2;Champagne;665;129;218.552631579
2;3;Picardie;902;148;227.662971175
3;4;Haute-Normandie;833;132;230.900360144
4;5;Centre;1200;203;190.25375
5;6;Basse-Normandie;1093;136;210.29231473
6;7;Bourgogne;355;68;226.047887324
7;8;Nord;1109;227;261.320559062
8;9;Lorraine;1363;194;245.584005869
9;10;Alsace;663;119;193.809954751
10;11;Franche Comté;769;131;207.343302991
11;12;Pays de la Loire;1289;225;196.548099302
12;13;Bretagne;1652;220;214.307506053
13;14;Poitou Charentes;915;164;191.787431694
14;15;Aquitaine;1454;244;181.636863824
15;16;Midi-Pyrénées;924;153;183.79004329
16;17;limousin;260;44;179.157692308
17;18;Rhône-Alpes;2018;343;196.70099108
18;19;Auvergne;723;117;208.639004149
19;20;Languedoc;1644;254;182.660279805
20;21;Provence Côte d'Azur;1305;227;176.903831418
