;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;206;62;27.7199029126
1;2;Champagne;7;1;10.0
2;3;Picardie;38;10;42.0657894737
3;4;Haute-Normandie;20;4;25.0
4;5;Centre;8;4;15.625
5;6;Basse-Normandie;12;5;14.75
6;7;Bourgogne;4;1;3.0
7;8;Nord;4;5;15.0
8;9;Lorraine;25;9;14.84
9;10;Alsace;19;6;24.1578947368
10;11;Franche Comté;6;2;18.8333333333
11;12;Pays de la Loire;17;12;15.3823529412
12;13;Bretagne;18;7;63.1666666667
13;14;Poitou Charentes;4;3;7.5
14;15;Aquitaine;29;11;24.6379310345
15;16;Midi-Pyrénées;13;7;20.6153846154
16;17;limousin;4;1;11.25
17;18;Rhône-Alpes;57;20;26.0526315789
18;19;Auvergne;8;3;21.625
19;20;Languedoc;12;4;10.0833333333
20;21;Provence Côte d'Azur;20;12;31.2
