;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;757;282;143.915455746
1;2;Champagne;183;59;157.289617486
2;3;Picardie;231;69;148.880952381
3;4;Haute-Normandie;168;53;147.607142857
4;5;Centre;226;90;154.181415929
5;6;Basse-Normandie;136;50;136.911764706
6;7;Bourgogne;87;36;151.551724138
7;8;Nord;420;100;162.814285714
8;9;Lorraine;222;80;149.112612613
9;10;Alsace;127;45;148.188976378
10;11;Franche Comté;132;51;155.946969697
11;12;Pays de la Loire;277;100;135.920577617
12;13;Bretagne;353;101;158.796033994
13;14;Poitou Charentes;200;74;153.45
14;15;Aquitaine;273;97;128.380952381
15;16;Midi-Pyrénées;226;75;157.433628319
16;17;limousin;36;17;155.555555556
17;18;Rhône-Alpes;342;145;156.119883041
18;19;Auvergne;123;43;163.333333333
19;20;Languedoc;311;112;147.083601286
20;21;Provence Côte d'Azur;248;96;134.39516129
