;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;41;43;42.2743902439
1;2;Champagne;1;3;50.0
2;3;Picardie;13;7;67.5384615385
3;4;Haute-Normandie;0;7;
4;5;Centre;5;5;37.0
5;6;Basse-Normandie;3;5;40.0
6;7;Bourgogne;0;2;
7;8;Nord;3;6;30.0
8;9;Lorraine;17;10;45.5882352941
9;10;Alsace;0;3;
10;11;Franche Comté;0;2;
11;12;Pays de la Loire;9;17;36.5555555556
12;13;Bretagne;9;16;22.7222222222
13;14;Poitou Charentes;0;4;
14;15;Aquitaine;7;14;41.1428571429
15;16;Midi-Pyrénées;8;12;48.875
16;17;limousin;1;2;25.0
17;18;Rhône-Alpes;13;20;28.1538461538
18;19;Auvergne;10;5;38.6
19;20;Languedoc;11;11;33.6363636364
20;21;Provence Côte d'Azur;4;10;38.75
