;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;3261;601;208.677936216
1;2;Champagne;726;129;194.46969697
2;3;Picardie;920;148;233.903804348
3;4;Haute-Normandie;624;132;216.085737179
4;5;Centre;982;203;205.504582485
5;6;Basse-Normandie;688;136;212.189098837
6;7;Bourgogne;297;68;189.367003367
7;8;Nord;1491;227;223.567069081
8;9;Lorraine;1104;194;207.217391304
9;10;Alsace;790;119;218.638607595
10;11;Franche Comté;654;131;202.536697248
11;12;Pays de la Loire;1240;225;184.994919355
12;13;Bretagne;959;220;194.612095933
13;14;Poitou Charentes;702;164;188.722222222
14;15;Aquitaine;1033;244;190.318489835
15;16;Midi-Pyrénées;616;153;195.82711039
16;17;limousin;241;44;196.56846473
17;18;Rhône-Alpes;1720;343;218.835755814
18;19;Auvergne;453;117;196.218543046
19;20;Languedoc;1053;254;227.479107312
20;21;Provence Côte d'Azur;995;227;201.811557789
