;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;1206;282;42.4293532338
1;2;Champagne;347;59;46.34870317
2;3;Picardie;375;69;41.3573333333
3;4;Haute-Normandie;263;53;34.1216730038
4;5;Centre;500;90;41.6692
5;6;Basse-Normandie;237;50;43.4135021097
6;7;Bourgogne;214;36;44.2710280374
7;8;Nord;344;100;45.5844476744
8;9;Lorraine;412;80;44.057038835
9;10;Alsace;214;45;44.6074766355
10;11;Franche Comté;361;51;41.1565096953
11;12;Pays de la Loire;589;100;36.8115449915
12;13;Bretagne;503;101;36.9324055666
13;14;Poitou Charentes;359;74;33.741643454
14;15;Aquitaine;553;97;39.2450271248
15;16;Midi-Pyrénées;444;75;38.1554054054
16;17;limousin;120;17;43.15
17;18;Rhône-Alpes;800;145;44.028125
18;19;Auvergne;218;43;47.3211009174
19;20;Languedoc;632;112;43.1265822785
20;21;Provence Côte d'Azur;496;96;43.0947580645
