;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;36;37;35.8333333333
1;2;Champagne;0;4;
2;3;Picardie;6;6;72.5
3;4;Haute-Normandie;11;8;45.4545454545
4;5;Centre;13;12;45.0
5;6;Basse-Normandie;8;5;180.625
6;7;Bourgogne;3;2;60.0
7;8;Nord;8;17;44.375
8;9;Lorraine;15;13;34.0
9;10;Alsace;17;19;42.3529411765
10;11;Franche Comté;8;10;45.625
11;12;Pays de la Loire;21;23;36.9047619048
12;13;Bretagne;10;14;46.5
13;14;Poitou Charentes;6;9;27.5
14;15;Aquitaine;52;16;38.1730769231
15;16;Midi-Pyrénées;15;10;53.0
16;17;limousin;9;6;35.0
17;18;Rhône-Alpes;21;31;62.619047619
18;19;Auvergne;6;8;27.5
19;20;Languedoc;23;20;110.652173913
20;21;Provence Côte d'Azur;11;9;55.4545454545
