;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;96;32;219.895833333
1;2;Champagne;30;9;146.333333333
2;3;Picardie;68;14;203.823529412
3;4;Haute-Normandie;19;8;118.947368421
4;5;Centre;49;21;209.591836735
5;6;Basse-Normandie;42;18;171.25
6;7;Bourgogne;48;8;248.333333333
7;8;Nord;26;18;199.615384615
8;9;Lorraine;32;16;309.0625
9;10;Alsace;66;17;316.121212121
10;11;Franche Comté;12;7;129.5
11;12;Pays de la Loire;41;20;182.551219512
12;13;Bretagne;39;19;148.461538462
13;14;Poitou Charentes;139;23;203.345323741
14;15;Aquitaine;73;23;157.123287671
15;16;Midi-Pyrénées;115;23;168.634782609
16;17;limousin;14;6;165.357142857
17;18;Rhône-Alpes;29;22;198.965517241
18;19;Auvergne;61;17;179.868852459
19;20;Languedoc;35;19;218.285714286
20;21;Provence Côte d'Azur;27;17;225.555555556
