;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;802;106;63.2350374065
1;2;Champagne;448;42;58.3571428571
2;3;Picardie;161;17;48.2422360248
3;4;Haute-Normandie;54;7;121.962962963
4;5;Centre;418;45;75.7721291866
5;6;Basse-Normandie;183;17;59.4535519126
6;7;Bourgogne;97;8;51.3453608247
7;8;Nord;361;57;82.0443213296
8;9;Lorraine;194;21;49.793814433
9;10;Alsace;68;8;54.2352941176
10;11;Franche Comté;120;9;48.4875
11;12;Pays de la Loire;313;28;65.9552715655
12;13;Bretagne;235;21;64.6
13;14;Poitou Charentes;194;15;50.8505154639
14;15;Aquitaine;215;19;65.7209302326
15;16;Midi-Pyrénées;105;8;50.1733333333
16;17;limousin;22;2;39.6818181818
17;18;Rhône-Alpes;213;18;62.3661971831
18;19;Auvergne;112;11;72.6339285714
19;20;Languedoc;362;42;70.75
20;21;Provence Côte d'Azur;425;33;67.8264705882
