;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;310;601;36.045483871
1;2;Champagne;61;129;35.0
2;3;Picardie;70;148;44.4071428571
3;4;Haute-Normandie;37;132;33.1216216216
4;5;Centre;90;203;41.8777777778
5;6;Basse-Normandie;89;136;36.6235955056
6;7;Bourgogne;24;68;46.2083333333
7;8;Nord;56;227;39.7857142857
8;9;Lorraine;91;194;35.989010989
9;10;Alsace;44;119;32.6704545455
10;11;Franche Comté;41;131;31.756097561
11;12;Pays de la Loire;148;225;34.4054054054
12;13;Bretagne;179;220;31.3589385475
13;14;Poitou Charentes;71;164;38.4964788732
14;15;Aquitaine;140;244;35.3642857143
15;16;Midi-Pyrénées;131;153;38.5610687023
16;17;limousin;37;44;44.8918918919
17;18;Rhône-Alpes;157;343;34.9458598726
18;19;Auvergne;38;117;36.0789473684
19;20;Languedoc;144;254;35.2736111111
20;21;Provence Côte d'Azur;116;227;35.536637931
