;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;88;37;128.863636364
1;2;Champagne;10;4;170.5
2;3;Picardie;18;6;111.388888889
3;4;Haute-Normandie;17;8;100.294117647
4;5;Centre;35;12;136.571428571
5;6;Basse-Normandie;7;5;185.714285714
6;7;Bourgogne;3;2;103.333333333
7;8;Nord;53;17;125.283018868
8;9;Lorraine;30;13;112.0
9;10;Alsace;41;19;117.317073171
10;11;Franche Comté;30;10;134.0
11;12;Pays de la Loire;51;23;135.588235294
12;13;Bretagne;47;14;126.808510638
13;14;Poitou Charentes;26;9;117.115384615
14;15;Aquitaine;37;16;111.081081081
15;16;Midi-Pyrénées;29;10;120.793103448
16;17;limousin;16;6;147.5
17;18;Rhône-Alpes;86;31;136.546511628
18;19;Auvergne;17;8;124.117647059
19;20;Languedoc;54;20;120.740740741
20;21;Provence Côte d'Azur;28;9;139.464285714
