;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;701;62;79.6041369472
1;2;Champagne;10;1;78.0
2;3;Picardie;123;10;75.9349593496
3;4;Haute-Normandie;30;4;99.8666666667
4;5;Centre;50;4;81.6
5;6;Basse-Normandie;51;5;66.0588235294
6;7;Bourgogne;12;1;107.5
7;8;Nord;33;5;78.8181818182
8;9;Lorraine;80;9;86.7625
9;10;Alsace;55;6;60.0727272727
10;11;Franche Comté;31;2;98.8870967742
11;12;Pays de la Loire;132;12;73.2159090909
12;13;Bretagne;61;7;75.0491803279
13;14;Poitou Charentes;35;3;107.171428571
14;15;Aquitaine;141;11;76.9326241135
15;16;Midi-Pyrénées;68;7;100.522058824
16;17;limousin;8;1;89.75
17;18;Rhône-Alpes;239;20;77.5135983264
18;19;Auvergne;23;3;87.5652173913
19;20;Languedoc;35;4;81.3
20;21;Provence Côte d'Azur;173;12;83.2283236994
