;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;1146;601;104.176265271
1;2;Champagne;188;129;101.70212766
2;3;Picardie;225;148;85.92
3;4;Haute-Normandie;269;132;99.3178438662
4;5;Centre;338;203;96.325443787
5;6;Basse-Normandie;254;136;91.8405511811
6;7;Bourgogne;117;68;88.547008547
7;8;Nord;287;227;101.534843206
8;9;Lorraine;278;194;96.7122302158
9;10;Alsace;164;119;99.8475609756
10;11;Franche Comté;229;131;97.9410480349
11;12;Pays de la Loire;455;225;94.6681318681
12;13;Bretagne;410;220;96.7356097561
13;14;Poitou Charentes;299;164;98.7190635452
14;15;Aquitaine;421;244;101.697743468
15;16;Midi-Pyrénées;304;153;95.9868421053
16;17;limousin;75;44;85.8666666667
17;18;Rhône-Alpes;576;343;96.1388888889
18;19;Auvergne;207;117;104.942028986
19;20;Languedoc;425;254;111.665882353
20;21;Provence Côte d'Azur;378;227;103.551587302
