;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;209;37;134.950956938
1;2;Champagne;48;4;199.166666667
2;3;Picardie;13;6;173.846153846
3;4;Haute-Normandie;47;8;125.106382979
4;5;Centre;70;12;157.271428571
5;6;Basse-Normandie;31;5;203.870967742
6;7;Bourgogne;5;2;133.0
7;8;Nord;72;17;135.194444444
8;9;Lorraine;31;13;158.967741935
9;10;Alsace;116;19;144.413793103
10;11;Franche Comté;94;10;164.20212766
11;12;Pays de la Loire;138;23;161.811594203
12;13;Bretagne;163;14;153.067484663
13;14;Poitou Charentes;44;9;144.272727273
14;15;Aquitaine;78;16;133.724358974
15;16;Midi-Pyrénées;58;10;148.301724138
16;17;limousin;48;6;209.25
17;18;Rhône-Alpes;160;31;167.84375
18;19;Auvergne;41;8;169.268292683
19;20;Languedoc;148;20;161.179054054
20;21;Provence Côte d'Azur;36;9;139.722222222
