;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;512;601;113.221679688
1;2;Champagne;87;129;126.063218391
2;3;Picardie;100;148;111.3
3;4;Haute-Normandie;105;132;110.333333333
4;5;Centre;191;203;119.078534031
5;6;Basse-Normandie;136;136;137.555147059
6;7;Bourgogne;64;68;119.5
7;8;Nord;120;227;121.466666667
8;9;Lorraine;138;194;117.655797101
9;10;Alsace;71;119;123.197183099
10;11;Franche Comté;115;131;118.769565217
11;12;Pays de la Loire;259;225;122.895752896
12;13;Bretagne;205;220;97.412195122
13;14;Poitou Charentes;156;164;104.355769231
14;15;Aquitaine;174;244;117.91091954
15;16;Midi-Pyrénées;136;153;116.845588235
16;17;limousin;43;44;158.720930233
17;18;Rhône-Alpes;297;343;107.594276094
18;19;Auvergne;124;117;125.475806452
19;20;Languedoc;222;254;112.373873874
20;21;Provence Côte d'Azur;133;227;127.481203008
