;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;2113;601;182.892569806
1;2;Champagne;479;129;148.694154489
2;3;Picardie;598;148;174.773411371
3;4;Haute-Normandie;468;132;178.727564103
4;5;Centre;746;203;169.178284182
5;6;Basse-Normandie;460;136;183.334782609
6;7;Bourgogne;247;68;182.657894737
7;8;Nord;606;227;121.24009901
8;9;Lorraine;829;194;132.413751508
9;10;Alsace;414;119;226.764975845
10;11;Franche Comté;454;131;134.682819383
11;12;Pays de la Loire;993;225;153.242698892
12;13;Bretagne;784;220;161.005739796
13;14;Poitou Charentes;637;164;126.485086342
14;15;Aquitaine;823;244;198.546780073
15;16;Midi-Pyrénées;594;153;173.136363636
16;17;limousin;156;44;152.724358974
17;18;Rhône-Alpes;1429;343;216.55983205
18;19;Auvergne;462;117;211.292207792
19;20;Languedoc;829;254;179.800965018
20;21;Provence Côte d'Azur;923;227;191.684182015
