;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;11;6;10.0
1;2;Champagne;11;4;7.72727272727
2;3;Picardie;6;2;13.3333333333
3;4;Haute-Normandie;2;1;10.0
4;5;Centre;54;9;11.2407407407
5;6;Basse-Normandie;0;1;
6;7;Bourgogne;6;2;8.0
7;8;Nord;8;6;11.25
8;9;Lorraine;15;7;10.0
9;10;Alsace;6;2;3.83333333333
10;11;Franche Comté;12;4;8.75
11;12;Pays de la Loire;24;7;8.45833333333
12;13;Bretagne;12;7;10.1666666667
13;14;Poitou Charentes;8;4;10.0
14;15;Aquitaine;12;14;7.33333333333
15;16;Midi-Pyrénées;19;6;9.15789473684
16;17;limousin;0;2;
17;18;Rhône-Alpes;17;8;15.8823529412
18;19;Auvergne;26;6;13.3076923077
19;20;Languedoc;22;10;8.40909090909
20;21;Provence Côte d'Azur;6;6;10.0
