;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;46;106;148.108695652
1;2;Champagne;33;42;128.0
2;3;Picardie;15;17;120.333333333
3;4;Haute-Normandie;6;7;334.166666667
4;5;Centre;24;45;136.770833333
5;6;Basse-Normandie;15;17;91.3333333333
6;7;Bourgogne;0;8;
7;8;Nord;12;57;111.666666667
8;9;Lorraine;6;21;180.833333333
9;10;Alsace;4;8;49.75
10;11;Franche Comté;6;9;91.6666666667
11;12;Pays de la Loire;19;28;149.736842105
12;13;Bretagne;9;21;216.666666667
13;14;Poitou Charentes;14;15;104.357142857
14;15;Aquitaine;31;19;168.0
15;16;Midi-Pyrénées;9;8;90.5555555556
16;17;limousin;1;2;54.0
17;18;Rhône-Alpes;6;18;83.3333333333
18;19;Auvergne;2;11;202.5
19;20;Languedoc;14;42;133.214285714
20;21;Provence Côte d'Azur;11;33;131.363636364
