;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;1;3;250.0
1;2;Champagne;6;5;121.666666667
2;3;Picardie;0;2;
3;4;Haute-Normandie;1;3;450.0
4;5;Centre;7;4;202.142857143
5;6;Basse-Normandie;0;3;
6;7;Bourgogne;0;1;
7;8;Nord;25;8;237.2
8;9;Lorraine;1;4;250.0
9;10;Alsace;2;3;160.0
10;11;Franche Comté;0;1;
11;12;Pays de la Loire;0;1;
12;13;Bretagne;0;1;
13;14;Poitou Charentes;1;1;120.0
14;15;Aquitaine;0;0;
15;16;Midi-Pyrénées;1;2;450.0
16;17;limousin;3;3;216.666666667
17;18;Rhône-Alpes;18;2;39.8888888889
18;19;Auvergne;0;0;
19;20;Languedoc;2;2;78.0
20;21;Provence Côte d'Azur;16;2;157.5
