;reg_code;reg_name;entries_num;indiv_num;mean_qte_brute
0;1;Région Parisienne;32;18;34.46875
1;2;Champagne;11;4;45.2727272727
2;3;Picardie;9;6;16.5555555556
3;4;Haute-Normandie;4;6;11.75
4;5;Centre;26;14;16.8461538462
5;6;Basse-Normandie;7;4;67.8571428571
6;7;Bourgogne;9;5;11.1111111111
7;8;Nord;27;9;27.3333333333
8;9;Lorraine;30;12;23.3833333333
9;10;Alsace;19;4;48.2631578947
10;11;Franche Comté;66;23;22.2272727273
11;12;Pays de la Loire;30;10;24.5
12;13;Bretagne;11;9;9.18181818182
13;14;Poitou Charentes;18;14;18.1111111111
14;15;Aquitaine;25;10;52.3
15;16;Midi-Pyrénées;20;12;13.925
16;17;limousin;0;2;
17;18;Rhône-Alpes;32;20;22.21875
18;19;Auvergne;6;7;48.3333333333
19;20;Languedoc;9;9;20.0
20;21;Provence Côte d'Azur;1;6;5.0
