;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;286;319;100.776223776
1;2;Champagne;69;70;89.1884057971
2;3;Picardie;61;79;92.9508196721
3;4;Haute-Normandie;80;79;100.75
4;5;Centre;106;113;96.1320754717
5;6;Basse-Normandie;74;86;89.6486486486
6;7;Bourgogne;32;32;81.25
7;8;Nord;94;127;92.8191489362
8;9;Lorraine;76;114;86.1842105263
9;10;Alsace;64;74;99.84375
10;11;Franche Comté;60;80;93.0
11;12;Pays de la Loire;121;125;88.8834710744
12;13;Bretagne;97;119;90.9278350515
13;14;Poitou Charentes;109;90;95.504587156
14;15;Aquitaine;155;147;92.6903225806
15;16;Midi-Pyrénées;81;78;98.7901234568
16;17;limousin;19;27;86.3157894737
17;18;Rhône-Alpes;196;198;79.0051020408
18;19;Auvergne;83;74;94.8192771084
19;20;Languedoc;134;142;94.1417910448
20;21;Provence Côte d'Azur;123;131;90.0162601626
